#{"t_start": 1768594087.1687405, "env_id": "None"}
r,l,t
411.331021,125,3313.456548
384.278028,128,3314.425182
383.517778,130,3315.343002
364.253838,128,3316.253322
401.552382,125,3317.230212
401.675461,124,3342.721441
397.144034,115,3343.589566
390.438621,127,3344.52122
364.811829,104,3345.295442
409.237667,116,3346.249818
384.349743,137,3347.264811
352.507652,117,3348.245884
379.720503,125,3349.15198
181.160456,123,3350.114431
361.511013,116,3350.959692
348.163949,112,3351.801981
390.194601,121,3352.789165
376.600612,114,3353.614916
397.435116,119,3354.546209
314.313303,82,3355.147062
343.079643,124,3356.03051
376.706646,135,3357.061914
394.115903,128,3383.727184
341.666344,132,3384.623172
390.986791,128,3385.586475
329.228808,116,3386.418165
406.20074,119,3387.279207
391.67969,116,3388.193388
401.362858,120,3389.001453
403.509331,133,3390.040481
389.37577,116,3390.866907
396.665741,124,3391.822171
380.55729,133,3392.828897
398.274657,124,3393.690459
392.189904,119,3394.567536
386.625401,109,3395.332833
385.119365,139,3396.400683
381.36002,136,3397.401142
327.304984,116,3423.193485
402.530793,114,3423.943208
394.847428,122,3424.80069
406.11201,129,3425.757717
405.781151,129,3426.670494
348.414158,110,3427.546869
398.282617,120,3428.399256
380.149567,112,3429.148674
381.854234,120,3430.057402
401.211681,124,3431.009351
396.041888,125,3431.981422
414.294046,120,3432.820391
357.303035,127,3433.753095
415.552623,121,3434.700122
251.781411,99,3435.437945
414.617907,137,3436.476551
377.320095,132,3437.446899
337.26082,104,3463.185951
420.987128,123,3463.969673
392.56754,133,3464.991637
406.693856,124,3466.028455
393.031758,120,3466.929416
402.629375,123,3467.891455
409.477055,121,3468.765834
358.140234,116,3469.62695
414.435871,129,3470.585898
401.693305,122,3471.475142
378.635133,155,3472.673048
399.345049,128,3473.619248
403.453109,118,3474.592715
387.248348,127,3475.508028
406.157363,119,3476.379653
389.696965,117,3477.231147
178.917606,92,3477.914033
414.003656,134,3503.832722
388.114891,120,3504.746205
357.62612,118,3505.632243
399.471077,118,3506.48719
386.522832,113,3507.397639
394.580338,131,3508.345142
427.881185,137,3509.393741
387.833995,121,3510.259588
414.460563,130,3511.210102
411.042074,117,3512.117774
406.062426,120,3512.998961
358.171994,109,3513.803521
386.504274,119,3514.627545
401.525051,129,3515.602537
415.38053,130,3516.590864
385.50934,117,3517.470267
361.227969,138,3518.485171
396.774984,124,3544.834369
402.801709,122,3547.400872
375.642493,125,3548.390306
411.313546,135,3549.479313
395.555248,121,3550.405127
364.15761,120,3551.904115
402.947206,122,3552.790176
377.306832,112,3553.632164
340.510294,101,3554.416195
425.43108,127,3555.323372
401.03468,136,3556.375233
410.060682,126,3557.240892
387.951795,117,3558.12429
415.627038,127,3559.080424
409.66303,122,3559.970854
403.100906,123,3560.91064
410.122172,146,3587.29265
412.513376,132,3588.183564
389.464996,123,3589.065503
293.287171,95,3589.780975
401.401723,117,3590.698063
390.849848,130,3591.880952
411.965068,145,3593.151571
137.398571,68,3593.773948
406.937898,120,3594.850869
394.701669,121,3595.952406
401.447405,136,3597.042049
397.848415,120,3598.032632
399.95704,128,3599.098436
374.881466,129,3600.194489
428.985189,147,3601.423687
326.169187,98,3602.235456
401.890921,123,3603.238349
420.063054,132,3629.457222
411.013174,121,3630.270863
403.201399,126,3631.219485
416.758145,121,3632.151888
405.769241,124,3633.06562
375.41924,120,3633.972206
335.947662,118,3634.804026
383.778389,141,3635.839164
386.970269,125,3636.755486
400.900043,123,3637.653335
429.140862,127,3638.621583
404.406583,122,3639.515026
409.531227,126,3640.444538
398.796018,134,3642.380215
414.437435,130,3643.31881
403.799843,121,3644.242516
389.101641,119,3671.574727
403.944497,122,3672.422157
400.67575,128,3673.322752
409.421037,118,3674.190356
401.062325,124,3675.074288
414.025879,122,3675.99527
404.981988,121,3676.881984
312.659846,108,3677.628433
373.429838,127,3678.6576
415.996163,132,3679.617664
382.690505,116,3680.509204
407.350694,124,3681.391672
378.553485,121,3682.250716
413.721484,129,3683.228066
421.722697,128,3684.170262
398.264259,128,3685.1092
385.969346,142,3686.220397
418.256329,126,3712.034328
371.638505,118,3712.900456
354.386519,98,3713.600164
423.944316,127,3714.532804
402.170668,121,3715.440872
381.089057,124,3716.456903
436.544371,133,3717.477739
415.013898,116,3718.35886
414.464633,123,3719.294537
406.243783,131,3720.23988
397.549169,121,3721.144758
416.529341,121,3722.038095
413.588102,142,3723.121075
363.535312,128,3724.116444
381.641095,125,3725.026037
405.4426,123,3725.95739
399.266596,128,3751.882508
404.69509,136,3752.797162
400.977672,120,3753.587297
411.111303,122,3754.561738
410.777033,127,3755.437728
398.423883,173,3756.764242
360.386194,115,3757.587113
396.71522,134,3758.60717
343.79433,102,3759.344099
399.086684,122,3760.231759
401.502554,172,3761.528732
410.097129,120,3762.43513
415.407025,126,3763.379826
404.268543,184,3764.705318
387.641389,134,3765.726031
308.953874,95,3766.415083
395.484986,121,3792.568888
418.444219,126,3793.454982
407.730681,129,3794.419105
411.140201,141,3795.429334
417.21853,132,3796.451674
375.603793,143,3797.461084
428.014682,123,3798.368325
411.076239,121,3799.264617
393.367377,124,3800.1548
330.662814,109,3800.99494
424.817893,126,3801.870036
376.246917,124,3802.797313
390.079417,114,3803.668663
423.078659,127,3804.592735
396.466088,128,3805.565784
386.677534,124,3806.423204
414.783639,115,3833.500289
406.451349,117,3834.372448
395.210347,121,3835.256398
409.783604,121,3836.200971
411.072037,129,3837.224912
401.289561,126,3838.162522
408.371871,126,3839.151346
423.850662,131,3840.140665
379.66338,162,3841.4813
399.86158,123,3842.390932
409.560784,121,3843.344051
411.542422,118,3844.23206
264.968998,70,3844.699192
378.405252,127,3845.673168
430.146545,127,3846.604235
414.140364,118,3847.536544
411.983399,127,3848.397802
420.561681,126,3873.969494
407.652398,144,3874.980352
343.978439,87,3875.599185
407.373295,121,3876.555098
428.016103,124,3877.426263
399.159355,120,3878.328466
419.300279,126,3879.223867
412.515372,121,3880.064835
443.551458,132,3881.104948
400.833022,118,3881.939944
421.542379,113,3882.834142
398.337886,128,3883.782816
406.308393,126,3884.680945
337.393133,83,3885.400458
422.02458,123,3886.307893
418.611864,124,3887.265066
395.423723,123,3888.159438
426.105359,120,3913.535522
415.109949,121,3914.411061
439.345803,133,3915.316319
410.519066,123,3916.272816
416.367799,123,3917.13413
402.637162,123,3918.074513
427.440714,125,3918.982112
402.598605,119,3919.837524
433.398968,128,3920.790803
421.429396,119,3921.6594
389.893259,124,3922.615827
408.18374,131,3923.574756
411.076696,142,3924.567944
323.100173,78,3925.139457
414.849329,125,3926.133638
432.205458,122,3927.043013
423.124794,140,3928.178603
321.231942,75,3953.622811
416.893381,115,3954.570536
329.908906,84,3955.396422
416.641422,130,3956.696319
422.973094,121,3957.627644
424.997633,124,3958.64101
434.621916,124,3959.523901
400.865909,132,3960.5319
328.228947,121,3961.381767
426.832841,125,3962.254667
420.066957,117,3963.17403
435.450665,122,3964.069027
419.729483,137,3965.11552
406.742349,125,3965.978157
411.022288,123,3966.882102
320.329754,99,3967.636162
411.457483,120,3968.507359
445.11997,142,3993.762168
416.086333,123,3994.609429
405.508852,132,3995.596122
408.572768,122,3996.499607
439.841338,129,3997.369259
345.471302,93,3999.035272
394.869875,118,3999.918822
433.094615,120,4000.746612
419.785315,126,4001.651966
435.595895,123,4002.615781
427.705072,125,4003.531145
422.545273,144,4004.617221
418.071173,140,4005.603177
240.010467,251,4007.429895
404.146243,123,4008.331786
391.428081,131,4034.76003
427.549279,119,4035.573168
392.245044,117,4036.417258
395.010188,137,4037.423214
423.251482,124,4038.429345
372.006955,120,4039.258463
415.292366,119,4040.154813
333.808973,85,4040.823483
418.979173,119,4041.676339
431.231491,142,4042.73929
428.560982,123,4043.592216
398.733667,119,4044.513108
377.534637,129,4045.454491
431.996926,120,4046.336349
421.923096,125,4047.28281
321.31926,77,4047.832637
412.848743,126,4048.774291
410.184854,133,4074.297673
408.692831,128,4075.133947
326.570795,78,4075.742084
423.838709,125,4076.626502
429.961069,126,4077.528095
431.083426,127,4078.539079
400.915916,126,4079.479291
403.646994,119,4080.39487
419.759335,127,4081.318101
415.658517,124,4082.244724
438.032236,129,4083.184567
330.927441,120,4084.040799
418.160694,133,4085.084362
422.774704,120,4085.921546
424.184566,126,4086.875818
427.738221,153,4087.961942
410.162567,121,4088.921089
418.344309,119,4114.528085
306.570528,119,4115.424491
430.835301,136,4116.420878
410.36668,129,4117.352311
417.169334,129,4118.356727
401.135129,133,4119.318834
368.041327,119,4120.22221
416.791608,131,4121.198824
419.014933,135,4122.226373
404.80425,125,4123.107141
400.112461,129,4124.005808
401.580562,117,4124.8679
401.38681,119,4125.717679
419.094723,124,4126.682582
404.799474,152,4127.788228
361.286779,123,4128.720266
332.182642,141,4154.879549
405.120478,119,4155.768395
433.362493,123,4156.650645
402.061836,126,4157.594831
424.712836,119,4158.488101
404.679348,122,4159.356875
326.9695,87,4160.077337
417.721208,133,4161.02413
335.211245,114,4161.878371
412.101122,132,4162.897492
442.260713,128,4163.815738
419.346373,117,4164.7149
372.289191,111,4165.501995
418.686169,119,4166.389623
395.505886,171,4167.663953
371.322552,128,4168.628433
435.537412,121,4169.520072
406.91323,119,4195.062396
424.550553,122,4195.966754
418.236892,135,4196.899883
428.436417,120,4197.849978
416.538932,123,4198.712417
412.973332,121,4199.65073
436.04137,124,4200.576314
427.295903,126,4201.45066
423.190286,120,4202.383413
334.816023,108,4203.16765
414.91492,120,4204.110546
431.798054,126,4204.977049
370.363551,130,4205.893898
411.938786,119,4206.83734
402.238288,119,4207.715982
420.365765,120,4208.652169
351.170673,251,4234.601689
397.631502,122,4235.544344
431.804899,131,4236.457796
425.406316,130,4237.428906
413.937743,121,4238.274765
421.964713,123,4239.208289
418.388243,125,4240.139905
412.743928,132,4241.075504
422.656344,122,4242.007171
434.738095,131,4242.978103
425.643918,127,4243.890576
425.829146,132,4244.88789
410.611475,126,4245.863734
318.190331,82,4246.527715
321.265572,75,4247.054157
412.426774,125,4248.027458
432.048723,129,4273.653411
413.345615,119,4274.430025
392.265161,116,4275.298993
396.844247,127,4276.215387
426.922505,133,4277.192614
410.222724,129,4278.17976
407.929533,127,4279.100118
406.688707,123,4280.027366
429.508559,121,4280.944217
398.839215,112,4281.759107
390.304078,130,4282.736943
347.516959,95,4284.9258
404.769464,113,4285.731656
449.892402,127,4286.779415
423.350396,138,4287.812271
435.073055,134,4288.930219
415.265149,122,4289.777693
420.021114,117,4315.133579
430.144918,121,4316.041421
422.324687,125,4316.964023
403.354048,133,4317.981857
431.128564,127,4318.899061
416.830116,125,4319.830695
441.129509,123,4320.71116
434.584075,125,4321.716278
438.934736,122,4322.660619
326.728071,87,4323.261148
423.16243,125,4324.216549
421.209809,130,4325.159762
399.571202,119,4326.058069
434.995109,115,4326.927069
430.829213,118,4327.769877
426.473815,119,4328.677785
438.374846,131,4329.641183
418.097781,125,4355.127457
398.57218,109,4355.884445
428.417675,111,4356.742074
408.819875,117,4357.620334
411.039624,122,4358.496334
435.314336,117,4359.367925
422.230742,122,4360.310394
427.781927,135,4361.281033
422.491631,123,4362.226253
329.291118,95,4362.947513
428.027453,117,4363.805821
416.41106,120,4364.690115
398.0965,111,4365.522441
442.033695,137,4366.557718
416.836616,122,4367.434237
385.819624,113,4368.272436
357.647287,94,4368.997982
408.11292,117,4395.057334
420.698638,113,4395.91357
333.114019,122,4396.805161
441.37474,122,4397.748468
438.235643,117,4398.618437
408.011451,115,4399.431314
401.774958,106,4400.214251
424.568556,115,4401.053582
414.023484,122,4402.005495
394.804168,153,4403.099463
398.923983,133,4404.115615
418.968313,121,4404.967268
413.819658,121,4405.819144
414.535367,122,4406.840403
422.070712,116,4407.762372
425.278066,122,4408.69437
442.748722,119,4409.550181
421.887382,131,4435.358889
421.045321,117,4436.219197
328.130325,104,4437.022426
389.910497,115,4437.865832
408.65956,119,4438.699639
427.008139,125,4439.658767
363.563323,112,4440.541502
363.29719,119,4441.399682
400.897063,115,4442.261943
423.322515,111,4443.149998
413.536766,119,4444.052026
399.464896,119,4444.961593
363.944838,105,4445.705456
435.65164,118,4446.635887
415.752292,118,4447.534269
424.225712,127,4448.481937
423.78593,123,4449.396456
416.377181,132,4450.30597
429.010788,125,4475.967728
438.652386,127,4476.831973
441.165317,118,4477.717572
426.241298,121,4478.57749
429.658043,126,4479.523997
422.47085,130,4480.492844
435.811556,117,4481.313985
383.086254,120,4482.255486
412.010877,134,4483.250561
413.811611,119,4484.129992
424.87622,122,4485.033734
410.634149,123,4485.888429
428.687681,121,4486.813525
313.83255,84,4487.432885
425.406443,123,4488.35203
434.993969,125,4489.254354
434.35828,117,4490.143611
433.283208,114,4515.929858
386.017023,118,4516.737202
404.601613,130,4517.738642
438.042497,127,4518.637896
425.251081,122,4519.550431
441.893905,123,4520.428869
394.170697,116,4521.308218
439.58894,127,4522.285301
348.063081,106,4523.044282
431.604235,119,4523.90443
381.068337,118,4524.769753
423.458133,122,4525.665732
429.289946,123,4526.5828
427.687735,120,4527.430492
357.073218,123,4528.328217
437.893264,117,4529.21099
351.695705,88,4529.844212
415.099992,120,4555.493026
371.481717,117,4556.227298
420.69288,120,4557.134252
339.068211,81,4557.759435
398.041688,121,4558.590791
338.442414,94,4559.311913
420.756364,127,4560.269647
435.039058,120,4561.107034
428.028909,113,4561.905596
430.536543,128,4562.870477
404.017296,127,4563.889003
410.461356,123,4564.840006
437.122058,115,4565.711827
451.27918,116,4566.585659
377.454076,126,4567.453238
430.519668,126,4568.408535
440.921519,118,4569.299705
439.472134,129,4594.987988
402.634687,115,4595.82588
446.831332,117,4596.655419
435.734787,120,4597.579126
435.848625,120,4598.434478
433.741787,123,4599.390025
403.847189,125,4600.325756
407.580277,139,4601.351708
427.929781,119,4602.214837
418.110086,119,4603.074677
436.213596,124,4604.056121
425.988291,119,4604.939913
428.2135,119,4605.861424
432.444522,116,4606.678711
425.371961,125,4607.595601
427.409754,120,4608.528849
412.965379,128,4609.469316
436.800541,127,4635.412571
420.158949,126,4636.256463
425.343169,125,4637.211933
428.745561,128,4638.131144
447.772605,122,4639.079284
411.860775,123,4639.973485
433.6741,120,4640.838109
396.871425,126,4641.807066
432.89587,124,4642.753938
381.042926,123,4643.722809
422.837676,131,4644.70737
453.185444,118,4645.60208
446.01792,130,4646.553646
443.996483,128,4647.495572
442.99479,122,4648.394542
430.755644,126,4649.347941
371.172264,96,4650.063444
429.41494,112,4675.632959
421.716888,121,4676.519937
425.184197,128,4677.486925
430.650884,119,4678.358851
427.775329,123,4679.32024
418.651581,120,4680.11586
429.370085,120,4681.056304
414.897632,138,4682.09719
430.711444,118,4682.990726
416.405241,121,4684.078209
435.273442,126,4685.073326
430.361858,120,4685.997544
365.586663,119,4686.828233
449.971412,120,4687.772341
387.328648,124,4688.701187
443.384709,130,4689.640537
454.40497,124,4715.405585
444.343414,132,4716.303619
397.953318,118,4717.218544
436.679854,127,4718.093121
442.222771,120,4719.053395
367.315764,121,4719.920403
432.334333,121,4720.830435
371.832127,113,4721.692574
429.411224,117,4722.552486
445.390425,116,4723.478612
321.788399,104,4724.201324
415.642633,121,4725.075175
441.262396,121,4725.980036
416.809355,122,4726.860565
433.162274,121,4727.780981
437.095785,121,4728.673383
450.651622,121,4729.558767
430.893591,118,4755.650056
427.91543,124,4756.533895
433.24961,125,4757.42945
441.696689,126,4758.336126
419.042362,120,4759.220665
437.313684,124,4760.164639
429.89112,121,4761.136131
428.163712,124,4762.044324
400.393746,120,4762.926451
435.024958,121,4763.840163
436.471314,127,4764.764292
452.654035,115,4765.651136
438.630848,118,4766.540272
435.595233,119,4767.353112
436.187363,123,4768.325468
436.691592,119,4769.174146
405.880947,118,4770.098418
440.494711,122,4796.311204
441.226922,120,4797.210459
359.517355,98,4797.926754
434.488251,125,4798.87965
438.065538,121,4799.732641
417.76109,119,4800.605038
455.424611,117,4801.515614
429.325766,108,4802.275368
461.911518,120,4803.148215
448.080907,115,4804.034209
433.427651,121,4804.923545
409.767327,116,4805.85671
428.35631,124,4806.762571
435.792655,128,4807.752103
429.058021,125,4808.635482
442.221676,118,4809.512832
426.458859,124,4810.484624
438.188233,118,4811.321474
430.049718,118,4836.748142
436.271863,111,4837.467233
439.1755,120,4838.334148
441.550714,121,4839.263993
454.341975,119,4840.108298
428.288747,115,4840.969718
436.717992,118,4841.859383
393.484466,126,4842.776694
439.649085,120,4843.662585
439.118865,115,4844.480429
445.045088,120,4845.381227
431.44624,127,4846.366353
405.875248,129,4847.318624
433.692232,120,4848.463817
438.54003,123,4849.316782
439.919553,123,4850.254418
430.22108,116,4851.053233
429.049371,127,4876.590986
435.050561,114,4877.716707
448.35398,120,4878.639987
426.409348,120,4879.499873
457.667469,120,4880.365268
445.201475,117,4881.246329
450.073716,119,4882.103346
412.635093,123,4883.017439
434.633354,123,4883.931694
444.990785,111,4884.742512
439.359444,124,4885.928407
403.30999,111,4887.252643
314.988696,95,4888.164255
444.968598,125,4889.200252
358.687104,101,4890.094332
429.109211,118,4890.96832
439.990352,129,4892.020212
425.969659,121,4918.64394
443.99228,125,4919.523262
448.14958,124,4920.381866
441.14484,126,4921.347476
441.048363,118,4922.198227
435.794335,125,4923.175055
448.501021,113,4923.96895
439.948871,114,4924.798177
416.165768,122,4925.708716
437.118791,123,4926.581704
452.260933,112,4927.544719
443.871424,119,4928.353107
440.76187,119,4929.250932
347.339255,86,4929.964008
430.564756,129,4930.922286
451.740091,124,4931.84854
422.592523,138,4932.859301
456.865934,119,4958.888433
444.840614,123,4959.639786
426.890747,119,4960.560816
435.969658,123,4961.46543
442.669363,128,4962.38839
448.243385,121,4963.329045
409.271817,117,4964.098428
443.949567,122,4965.048952
446.988393,124,4965.96375
326.493905,83,4966.55107
434.78697,112,4967.450808
443.265596,126,4968.381432
438.297927,115,4969.274871
448.215176,116,4970.14257
319.792818,73,4970.657228
455.213012,112,4971.531534
454.315769,117,4972.427173
421.452671,119,4973.274113
451.673039,119,4998.937696
314.23657,121,4999.712317
449.63921,127,5000.63028
414.54789,120,5001.505544
419.812392,119,5002.381621
438.953103,126,5003.305029
460.087832,118,5004.161109
452.584488,118,5005.10841
435.62992,127,5006.020419
426.442883,124,5006.982615
408.398448,134,5007.948573
446.267443,124,5008.840532
321.801186,79,5009.461338
354.073335,89,5010.107768
436.967796,131,5011.06982
440.443217,121,5012.030395
407.155638,117,5012.847463
423.337605,131,5038.771293
443.352727,130,5039.629671
429.634682,115,5040.547256
421.675178,113,5041.337005
433.673705,116,5042.146885
462.395644,118,5043.061388
432.075051,121,5043.936045
330.876281,235,5045.652318
420.533994,120,5046.523679
356.79602,111,5047.359892
444.375056,121,5048.330447
460.449829,119,5049.307382
457.777719,127,5050.225018
469.370754,118,5051.074914
435.571976,110,5051.919969
448.782639,121,5052.782955
438.69308,118,5078.703326
432.042994,118,5079.428679
443.034373,126,5080.346406
338.176615,101,5081.154666
415.411411,127,5082.057693
323.96635,106,5082.850561
453.177956,115,5083.693978
450.799998,119,5084.570523
439.071393,115,5085.449673
467.436381,115,5086.225577
450.595331,118,5087.100262
451.375636,132,5088.125003
402.453536,112,5088.900823
447.177069,127,5089.886315
452.09621,129,5090.755248
436.36059,119,5091.668841
441.678396,118,5092.634842
337.025011,139,5093.659064
426.919157,118,5120.249644
373.415646,127,5121.211045
452.017833,118,5122.023421
440.757991,117,5122.922673
406.204043,121,5123.806039
433.78718,127,5124.738504
429.314945,147,5125.925505
438.616564,120,5126.787531
433.657996,126,5127.724866
421.33073,123,5128.599905
430.738235,122,5129.561803
286.772603,135,5130.595381
424.955463,136,5131.618304
443.254904,128,5132.599253
441.749419,127,5133.514805
458.112421,123,5134.471819
439.272361,121,5160.514336
331.880971,96,5161.189178
437.798059,126,5162.115997
420.263523,124,5163.098156
435.200571,113,5163.929393
440.426849,125,5164.800289
449.431976,122,5165.729703
333.545659,98,5166.468383
457.257512,115,5167.361119
438.17541,112,5168.182247
459.474126,127,5169.124222
447.094952,112,5170.045225
426.604488,119,5170.926093
459.325677,119,5171.854725
450.934963,113,5172.668858
437.921852,116,5173.51261
450.605328,121,5174.469542
457.519264,120,5199.851051
419.5895,120,5200.620032
429.834956,125,5201.57496
447.318726,122,5202.446131
394.541929,122,5205.082551
460.874716,131,5206.105261
451.482875,120,5206.959778
466.179721,120,5207.92109
442.158066,122,5208.820813
433.018726,118,5209.680386
472.554274,127,5210.649978
435.728643,116,5211.503481
443.463096,120,5212.44456
453.313384,116,5213.252144
448.400785,123,5214.146733
464.796977,116,5215.020396
447.698902,121,5215.887713
434.850301,118,5241.224029
429.947615,122,5242.01268
459.224674,121,5242.875824
444.648276,127,5243.839599
451.687152,127,5244.755474
307.440852,160,5245.93556
449.403704,126,5246.8656
441.378534,128,5247.833406
445.488917,114,5248.712107
423.038052,110,5249.483927
455.10266,123,5250.440808
423.710583,125,5251.356942
420.48116,133,5252.439052
464.411356,123,5253.368947
442.262568,118,5254.220865
453.324122,125,5255.133241
431.523919,123,5256.01689
431.467178,123,5281.458697
421.01145,125,5283.807134
454.720434,119,5284.727493
432.356141,115,5285.6928
459.868044,125,5286.689359
463.548675,126,5287.658936
443.569759,123,5288.602319
444.928968,125,5289.498226
450.514273,125,5290.528619
452.38792,125,5291.432749
425.14072,119,5292.335272
418.690466,123,5293.245255
454.980092,126,5294.163624
429.423739,115,5295.075136
366.62385,93,5295.752165
440.698955,123,5296.621133
428.745708,134,5297.611088
