#{"t_start": 1772488659.3031409, "env_id": "None"}
r,l,t
365.726326,110,3231.908109
417.532754,119,3232.951248
293.008812,111,3233.997066
406.019303,126,3235.100843
386.567724,127,3236.257502
416.065686,111,3237.241013
377.201978,126,3238.306207
327.677508,110,3239.056336
387.164372,126,3269.576246
368.147626,118,3270.354767
402.434226,138,3271.314996
407.095713,121,3272.292446
385.056666,138,3273.356711
382.889198,122,3274.260484
400.658459,134,3275.205197
408.782668,119,3276.097083
380.996784,118,3276.945416
371.025019,117,3277.750529
399.145592,149,3278.889984
349.846794,130,3279.821139
416.342974,123,3280.773677
393.758703,120,3281.644304
387.083395,121,3282.523722
409.445029,117,3283.377362
374.315702,127,3284.306571
391.957039,124,3310.645314
393.122492,133,3311.519945
393.920407,121,3312.452221
410.839782,121,3313.261024
402.131911,121,3314.192155
396.049071,118,3314.982832
362.199135,119,3315.827304
404.054709,121,3316.729294
409.550155,124,3317.638311
396.595288,133,3318.697828
420.382094,124,3319.56468
417.141576,122,3320.463768
410.647499,120,3321.518594
379.5064,110,3322.290886
420.961788,120,3323.21203
372.128662,120,3324.049551
349.002541,120,3350.39212
404.578296,116,3351.138861
340.182714,115,3352.008957
297.418748,100,3352.705324
375.793951,117,3353.522162
360.508543,116,3354.402784
417.875259,120,3355.213128
396.294218,123,3356.028501
413.704085,124,3356.963789
429.320685,126,3357.843621
363.174542,124,3358.74808
380.478551,128,3359.681201
402.481142,121,3360.538853
361.72796,135,3361.543
425.56029,124,3362.449431
411.468587,123,3363.458932
419.212238,121,3364.340078
410.818983,127,3390.771844
408.772061,117,3391.508053
422.514025,148,3392.550724
397.422636,118,3393.373056
416.797724,135,3394.433018
382.998671,117,3395.241975
409.786445,135,3396.156498
387.859173,127,3397.114773
417.00203,126,3398.024323
405.581694,116,3398.900455
380.987554,135,3399.894507
383.132652,129,3400.813353
395.739866,123,3401.774914
432.549955,127,3402.69248
395.342079,123,3403.655013
322.760603,104,3404.398565
404.140471,142,3405.472672
400.934715,138,3431.199375
392.521627,114,3431.921504
416.380646,132,3432.924227
398.694602,123,3433.813508
329.385522,136,3434.78263
423.984144,130,3435.690697
376.732921,137,3436.584448
375.107493,123,3437.556031
412.275154,120,3438.467232
410.37568,112,3439.335888
412.073993,126,3440.188941
357.98196,120,3441.031239
369.090371,127,3442.012763
426.111117,138,3443.018503
391.521825,130,3444.026969
425.531188,117,3444.848312
371.933596,113,3470.516918
425.009872,128,3471.599986
414.859335,121,3472.688664
397.76663,120,3473.680417
401.683756,130,3474.676722
310.550287,106,3475.393379
406.250921,149,3476.440978
413.487655,131,3477.463417
409.120164,123,3478.356426
406.865012,119,3479.266932
394.682369,123,3480.133023
407.468493,123,3481.002593
402.61791,124,3481.946596
413.992382,121,3485.154564
412.743011,127,3486.426276
338.248602,107,3487.202323
370.755267,115,3512.715225
403.510839,124,3513.565682
419.951982,130,3514.477504
384.263011,117,3515.363049
394.167643,112,3516.251936
416.947804,116,3517.074669
405.986488,120,3517.92132
409.301552,119,3518.775965
400.640864,127,3519.793683
391.400603,124,3520.668308
428.312238,128,3521.666831
382.805965,140,3522.68913
398.757907,118,3523.558866
427.19539,128,3524.531689
399.216434,122,3525.401471
405.110536,125,3526.377427
413.585551,135,3527.33118
401.066693,143,3553.004263
397.561676,116,3553.782537
382.472672,120,3554.658588
366.23789,133,3555.555491
417.380346,149,3556.522805
403.458027,121,3557.449604
398.429167,126,3559.894607
308.714094,93,3560.750661
397.191008,139,3561.796282
424.931958,139,3562.823769
376.015911,119,3563.702439
396.678582,125,3564.567679
397.179727,123,3565.425786
402.870394,121,3566.34995
416.21143,124,3567.254563
412.14768,132,3568.261254
424.978818,153,3593.81607
387.495534,120,3594.664068
428.031849,122,3595.507983
408.313476,129,3596.442985
409.968215,122,3597.340295
426.212667,152,3598.36909
405.502325,115,3599.236904
396.597726,122,3600.115237
419.863807,125,3601.041622
400.277703,126,3601.979392
380.86378,128,3602.915505
403.074397,105,3603.773209
404.635956,137,3604.753011
413.004332,125,3605.733966
428.394931,127,3606.703538
406.327225,121,3607.58511
311.301534,93,3608.290969
394.556255,121,3633.727634
404.476611,124,3634.653448
422.054897,128,3635.514498
426.753594,134,3636.427889
373.661248,119,3637.416125
411.479382,130,3638.332988
413.473168,118,3639.224354
402.857051,120,3640.133892
393.973758,149,3641.279659
331.605977,251,3643.104831
401.760486,111,3643.942797
364.931336,141,3644.975104
432.73744,125,3645.946595
394.852337,125,3646.789387
382.412214,122,3647.727785
410.638249,125,3673.488409
373.085919,123,3674.370759
403.377791,135,3675.361317
399.916879,118,3676.252964
428.628476,126,3677.201623
410.760889,129,3678.092849
424.538808,132,3679.076553
406.332513,123,3679.977591
412.861165,124,3680.916702
430.261394,123,3681.868002
422.630901,122,3682.752132
419.934243,128,3683.717814
391.015137,123,3684.57845
376.241487,135,3685.635007
418.621602,137,3686.605223
406.720296,121,3687.519461
418.1832,124,3713.05415
397.36468,135,3713.978828
412.577097,128,3714.899235
324.155285,103,3715.649376
425.328686,129,3716.592497
426.89517,119,3717.409264
441.13989,128,3718.280079
403.715181,128,3719.245743
423.816411,127,3720.17619
395.145358,116,3721.052367
324.721454,87,3721.697105
429.429499,121,3722.5641
406.758639,124,3723.554201
402.815648,125,3724.490689
398.497488,128,3725.473084
415.877891,124,3726.37539
420.455435,121,3727.240829
422.153359,121,3753.403444
399.799733,124,3754.294259
406.048951,119,3755.399134
432.759455,126,3756.315317
401.67426,124,3757.155294
413.842179,126,3758.064687
394.17632,124,3759.026735
408.440062,115,3759.868688
384.494056,115,3760.745739
373.440193,116,3761.566176
402.113631,119,3762.421659
416.42127,125,3763.428857
415.61213,127,3764.345608
437.256875,124,3765.266697
436.074256,122,3766.12412
416.036446,128,3767.065481
271.365966,71,3767.696741
409.375356,129,3795.098753
433.45518,125,3796.150096
391.233435,125,3797.165524
426.004656,126,3798.216197
337.794488,111,3799.181646
429.523221,126,3800.24473
418.162259,131,3801.405745
327.855845,105,3802.301253
403.644204,121,3803.415632
422.680781,122,3804.431628
419.403752,125,3805.580077
447.882332,128,3806.652189
429.148969,117,3807.73532
410.708539,124,3808.788388
430.446825,124,3809.884733
434.320012,124,3810.922559
419.805804,113,3811.855651
402.115814,120,3839.722141
323.83025,85,3840.304664
397.86836,122,3841.299698
439.782666,126,3842.294304
407.55872,145,3843.415365
423.715332,129,3844.280539
423.95022,124,3845.209682
326.772328,83,3845.830754
415.265425,136,3846.795008
398.681412,117,3847.710934
411.188845,126,3848.714087
403.032219,121,3849.640508
439.688985,117,3850.487837
389.981178,132,3851.475413
416.686789,137,3852.480042
347.311142,84,3853.119509
410.074329,127,3854.077379
394.18889,124,3879.342129
407.044997,131,3880.283748
428.310618,130,3881.213642
337.509927,91,3881.838652
316.75276,76,3882.403742
424.402422,114,3883.268092
374.303313,133,3884.164654
413.204495,123,3885.047702
432.924941,130,3885.987455
367.433431,127,3886.948263
429.636852,132,3887.911286
414.295939,129,3888.84687
404.187371,123,3889.806705
422.378846,128,3890.725781
393.210608,130,3891.685274
340.538346,82,3892.29309
396.472569,126,3893.207444
439.003086,129,3918.519028
425.386981,132,3919.363884
404.177579,120,3920.217827
401.351243,127,3921.136911
430.338193,121,3921.978444
416.411311,131,3922.905181
423.566825,131,3923.792412
395.372287,117,3924.643419
396.860768,136,3925.642719
433.670503,131,3926.609255
424.013519,119,3927.509649
410.246072,128,3928.391273
424.42385,125,3929.359846
376.646994,124,3930.228128
426.235486,118,3931.13605
426.240683,123,3932.045245
411.966133,121,3958.047048
408.729219,130,3958.897868
420.929236,152,3959.961846
434.240183,125,3960.857541
425.310421,137,3961.823157
402.926644,118,3962.705539
430.942735,128,3963.597474
411.642765,122,3964.510126
428.226799,119,3965.390078
310.195047,92,3966.052447
417.295523,113,3966.886603
421.659647,124,3967.831961
405.570862,120,3968.761505
420.807306,122,3969.747797
412.978269,129,3970.711587
444.379612,127,3971.674442
436.374853,140,3972.665382
408.464524,124,3998.815261
434.838998,131,3999.896617
428.218039,120,4000.783801
406.776276,120,4001.590334
454.257295,134,4002.567132
439.031184,124,4003.45137
433.306075,118,4004.345418
411.001311,135,4005.375095
433.43711,124,4006.313275
379.498533,135,4007.341939
332.272286,115,4008.173052
388.203292,142,4009.273913
406.785285,123,4010.158875
425.400491,119,4011.077298
432.426188,126,4012.02317
422.83215,143,4013.053619
426.205602,118,4038.587433
406.487836,120,4039.426179
425.521672,126,4040.356127
347.762076,109,4041.080153
431.984216,130,4042.037358
434.162692,136,4043.016202
334.418741,87,4043.670089
400.112774,124,4044.582642
323.516328,79,4045.186847
398.202164,117,4046.069903
390.430233,120,4046.976616
328.648304,100,4047.677589
412.582738,127,4048.638607
342.848041,81,4049.258312
421.271104,128,4050.135937
429.433926,129,4051.112088
403.024569,120,4051.974964
443.464326,120,4052.893996
421.038061,120,4078.877519
429.170089,121,4079.730927
441.526011,122,4080.593036
414.763062,148,4081.648579
412.366824,194,4083.030903
420.941642,142,4084.103751
415.016222,126,4085.055443
418.242619,118,4085.890508
428.868038,120,4086.822274
407.0054,130,4087.766666
445.065445,142,4088.855019
415.861104,123,4089.766795
403.051086,116,4090.698481
424.734426,120,4091.587932
409.486931,125,4092.507108
413.598106,136,4117.683898
428.391763,122,4118.514838
325.863695,81,4119.105515
404.494508,114,4119.94689
434.769341,121,4120.893896
430.456631,121,4121.821753
413.677314,129,4122.756155
453.603045,122,4123.594483
430.722829,132,4124.543019
414.811075,143,4125.525808
397.815405,115,4126.419785
429.329738,135,4127.490003
424.588772,120,4128.47773
424.45879,137,4129.505318
442.600186,128,4130.477858
405.149324,156,4131.589458
417.224187,119,4132.423169
434.289737,129,4157.771456
430.535867,128,4158.640463
426.576454,123,4159.518077
430.711434,127,4160.350859
313.979774,117,4161.20136
397.954189,127,4162.13507
387.324114,127,4163.01198
423.78618,120,4163.917992
413.473929,126,4164.81363
391.768716,120,4165.727364
415.626306,126,4166.668735
400.721142,149,4169.161135
425.516163,122,4170.135509
413.762502,124,4171.056343
425.093211,121,4171.910274
435.031127,124,4172.868757
284.938102,139,4198.222245
430.191595,123,4199.092138
443.015675,120,4199.949889
417.242151,121,4200.7086
353.092342,92,4201.424733
415.99722,128,4202.361337
428.692951,122,4203.196866
374.037171,111,4203.953872
433.083994,123,4204.84845
444.919748,124,4205.752106
402.060075,123,4206.655071
324.655321,82,4207.211531
420.20132,128,4208.171695
438.432222,126,4209.137282
421.414149,127,4210.086078
429.911886,119,4210.905962
416.323264,121,4211.841667
428.309928,121,4237.195929
418.008105,119,4237.944664
430.10544,122,4238.820882
400.619291,119,4239.720496
428.348921,118,4240.57289
427.092688,114,4241.392148
428.31966,121,4242.324168
426.197575,123,4243.266213
419.638369,116,4244.117327
429.603258,120,4244.989927
330.440301,99,4245.734169
395.727403,119,4246.595878
428.584747,117,4247.446602
401.514106,107,4248.280518
417.579251,124,4249.182605
426.30621,124,4250.129091
425.744694,123,4251.010518
416.005908,115,4251.840493
425.540066,123,4277.400511
422.066936,121,4278.254392
417.308334,120,4279.107847
441.060906,124,4279.964207
316.608548,92,4280.650198
433.462559,122,4281.551239
423.547026,123,4282.331609
339.998161,102,4283.050199
420.709113,117,4283.936903
443.693264,122,4284.767176
439.164075,125,4285.72074
411.269525,114,4286.534041
419.817389,120,4287.446477
430.619024,128,4288.398148
424.475972,126,4289.294691
444.354506,124,4290.244124
395.702985,116,4291.082917
424.755837,120,4316.625742
427.311346,118,4317.401659
439.349911,124,4318.210494
426.133186,116,4319.105672
373.027834,113,4319.896196
435.206963,117,4320.69904
378.460295,117,4321.535451
414.037439,123,4322.418502
430.899291,113,4323.319352
442.680187,128,4324.260872
445.201654,122,4325.138021
424.531559,124,4326.063786
391.43315,119,4326.929719
441.875489,119,4327.870437
425.883352,120,4328.712414
375.791344,104,4329.494262
381.343958,111,4330.362804
427.05396,127,4356.112355
425.03992,116,4356.821714
417.027265,125,4357.677076
395.734117,124,4358.597406
429.931724,124,4359.495921
428.853421,124,4360.347477
437.411447,123,4361.256045
438.107874,125,4362.173805
429.68022,122,4363.17862
392.462477,112,4364.062561
430.091311,127,4364.973758
420.349965,123,4365.923193
429.257582,123,4366.783815
423.890876,125,4367.774285
212.849363,93,4368.45071
355.181399,91,4369.093483
424.917796,125,4370.076231
428.883612,122,4400.185845
440.87411,120,4401.038457
415.789888,116,4401.855512
440.970552,126,4402.743031
398.656388,118,4403.622592
398.608658,126,4404.494414
400.935511,116,4405.35525
417.519294,125,4406.315811
438.588121,123,4407.245632
419.322424,119,4408.138228
440.589377,118,4408.997368
358.017625,106,4409.776595
437.412274,122,4410.688596
448.752521,120,4411.597771
429.701761,124,4412.540423
444.932699,128,4413.4689
396.576632,124,4414.377635
413.389525,121,4444.614988
372.827287,108,4445.325874
385.223475,119,4446.154651
434.189294,118,4447.020499
387.88134,122,4447.911869
455.214477,122,4448.766012
404.483445,130,4449.719093
430.677734,121,4450.62364
449.628734,121,4451.523871
452.795635,121,4452.425843
437.773285,117,4453.244417
408.695413,127,4454.263978
440.294758,123,4455.183923
415.092867,125,4456.14119
436.293331,117,4456.991826
428.162037,122,4457.921269
442.872846,118,4458.823407
385.875228,118,4489.140271
351.014676,98,4489.831468
425.685791,120,4490.638796
445.769804,119,4491.542926
415.601962,118,4492.471576
443.934746,122,4493.431979
383.099043,117,4494.485861
427.795778,126,4495.611266
409.99096,119,4496.783928
428.735026,120,4497.767887
421.38578,129,4498.801654
449.27052,121,4499.689813
414.036994,113,4500.739803
368.372306,109,4501.695178
428.536532,129,4502.773784
444.048011,119,4503.817418
449.376843,113,4504.963041
453.992486,124,4506.15949
423.829411,118,4535.671192
434.550512,124,4536.660784
434.240696,129,4537.600979
371.840615,125,4538.541735
361.261823,86,4539.366248
440.849634,124,4540.680218
437.361331,124,4541.664255
417.239825,122,4542.660709
403.502324,126,4543.675697
434.044416,124,4544.799039
446.845889,121,4545.886944
448.857338,123,4546.808904
388.777359,123,4547.903532
448.815045,128,4548.891583
344.754365,82,4549.571953
429.254445,124,4550.526939
441.306558,125,4551.506962
427.961475,124,4578.79999
440.551888,126,4579.746178
413.055843,122,4580.629881
455.487862,116,4581.497229
440.422881,122,4582.407248
449.935138,130,4583.358367
436.367118,126,4584.323545
432.738835,123,4585.261933
420.672235,123,4586.177227
437.204385,119,4587.116689
437.060522,117,4587.980071
435.798815,116,4588.833133
411.342051,120,4589.772857
451.056982,127,4590.763963
445.194348,126,4591.744934
434.657321,121,4592.71001
449.031809,121,4620.353427
428.353564,122,4621.213473
427.550664,121,4622.124902
347.397929,123,4623.06782
417.58585,120,4623.962181
443.968623,124,4624.875084
450.659927,125,4625.816704
440.496009,123,4626.805901
378.738346,112,4627.709772
449.749334,116,4628.584651
443.428727,121,4629.530751
331.186276,140,4630.639988
437.846898,123,4631.595613
414.471083,119,4632.522877
356.972325,122,4633.509559
427.937331,121,4634.445552
409.523393,119,4635.386219
422.648456,117,4662.838104
411.554178,128,4663.749052
436.425689,123,4664.673617
440.205152,119,4665.502428
323.319647,98,4666.20217
372.596584,111,4667.060432
449.824197,121,4667.912342
451.08791,121,4668.969561
418.197477,118,4669.90271
389.833353,108,4670.69814
407.516235,126,4672.530035
432.367546,120,4673.408878
441.803241,118,4674.278244
412.268535,120,4675.157128
433.684822,112,4676.05017
440.940173,125,4676.992289
339.300215,107,4677.779267
428.410134,116,4678.640825
443.433089,119,4704.308246
407.953036,119,4705.111918
454.162825,116,4705.956605
389.54156,119,4706.798613
365.153746,110,4707.597505
439.566575,118,4708.471602
381.077548,104,4709.217403
335.07603,87,4709.849879
435.226117,126,4710.80712
433.591291,125,4711.747025
436.279298,119,4712.624058
433.491113,125,4713.543802
407.513725,127,4714.534737
436.085793,121,4715.440318
367.577307,110,4716.29255
283.457229,105,4717.050359
433.050113,124,4717.985444
358.523758,91,4718.677613
450.355528,123,4744.922248
336.389619,87,4745.518693
452.722177,118,4746.350444
449.46349,128,4747.235475
424.378493,129,4748.665306
439.207645,116,4749.538757
445.221793,125,4750.457688
394.613903,117,4751.36402
423.918271,125,4752.27255
454.417149,115,4753.137719
379.885955,132,4754.127142
339.509605,96,4754.799757
439.078174,128,4755.775314
454.876599,117,4756.640257
432.241413,120,4757.509498
435.573508,122,4758.427675
436.032538,128,4759.425479
349.841276,96,4784.607858
441.895645,119,4785.409209
463.055512,124,4786.320967
434.823152,125,4787.238223
436.305102,118,4788.048006
392.261924,118,4788.937252
440.981773,122,4789.828251
460.356439,116,4790.73405
424.826266,120,4791.643688
429.020745,126,4792.548837
331.412634,76,4793.120016
435.180628,123,4794.018787
434.736495,120,4794.894953
445.241398,125,4795.861369
428.095032,119,4796.743365
440.694661,122,4797.618157
432.712661,125,4798.558821
438.662514,128,4823.609637
436.171589,119,4824.4035
447.94024,124,4825.300762
438.131307,123,4826.189901
443.602863,118,4827.027246
418.759404,124,4827.8965
429.652547,124,4828.80897
403.065533,114,4829.684545
323.628701,149,4830.786106
432.210843,124,4831.715593
440.99297,135,4832.71742
456.16953,126,4833.66024
437.04725,128,4834.641517
419.338267,123,4835.585872
444.430758,127,4836.513059
431.338476,118,4837.423043
426.109212,123,4838.858147
449.12158,124,4866.086799
442.619624,120,4866.959402
454.517869,122,4867.842516
450.869365,121,4868.768692
319.253071,80,4869.415339
467.221964,120,4870.375695
449.125052,112,4871.274575
422.905269,131,4872.260358
296.1798,73,4872.832798
434.138686,122,4873.794027
433.59956,124,4874.813251
440.495808,123,4875.814504
439.404975,119,4876.782894
424.020619,117,4877.702015
440.406782,117,4878.635074
448.104367,116,4879.535805
449.945096,118,4880.474929
452.710485,122,4907.280399
446.917401,115,4908.090279
442.563702,126,4909.020904
444.043053,125,4909.913456
433.531551,126,4910.892592
449.404445,155,4912.050321
412.244644,117,4912.99732
413.614285,128,4913.967091
434.690201,119,4914.920538
439.961946,118,4915.821877
447.908622,112,4916.644604
433.802033,126,4917.627357
398.219184,112,4918.469795
435.558186,127,4919.444038
450.799642,116,4920.304394
405.352085,130,4921.268345
435.399681,127,4922.22842
323.088266,80,4948.67904
344.331451,106,4949.325935
435.893924,128,4950.26386
434.173784,115,4951.075916
445.782766,122,4952.021524
436.568074,118,4953.266331
441.014935,124,4954.291078
444.899064,127,4955.293425
436.18267,127,4956.277829
447.109657,116,4957.168523
392.502207,139,4958.283077
325.570065,139,4959.358253
426.140945,114,4960.293091
376.705978,154,4961.841653
457.901676,119,4962.897741
427.561704,118,4963.85327
433.404922,131,4964.876359
443.946765,113,4993.292188
344.838009,139,4994.358181
466.472107,129,4995.308335
446.794823,124,4996.195769
415.54465,115,4997.147706
467.155459,129,4998.058702
444.101267,115,4998.994302
358.374861,96,4999.757441
436.554743,120,5000.68757
449.988725,120,5002.011876
470.787934,128,5003.352461
440.075978,110,5004.283287
466.608853,116,5005.203058
349.433286,152,5006.381007
429.628572,130,5007.466429
416.838898,111,5008.332288
438.38653,120,5009.205814
456.289657,121,5039.271328
441.394731,114,5040.243306
434.544511,117,5041.436702
427.863146,115,5042.303206
425.028205,123,5043.247685
460.184656,126,5044.264101
445.99946,128,5045.595392
443.457704,121,5046.550956
434.805583,113,5047.486827
455.960248,127,5048.489575
431.370345,117,5049.404896
457.113177,120,5050.36308
450.759596,116,5051.205832
428.080429,111,5052.088682
440.800291,118,5053.026957
456.139412,127,5054.039744
448.584554,125,5055.054472
414.708069,117,5083.158835
449.312659,122,5084.140384
438.900386,127,5085.198759
436.220555,123,5086.289384
454.292695,120,5087.244816
427.21976,124,5088.285764
438.185513,121,5089.353838
462.976073,122,5090.662765
442.463731,121,5091.584386
458.272679,114,5092.481836
441.004888,118,5093.428864
454.417865,122,5094.699068
422.592196,130,5095.887914
442.025202,122,5096.839097
469.872831,122,5097.753375
452.608294,120,5098.669991
456.241682,119,5129.755517
446.064416,116,5131.258274
453.747379,127,5132.490452
447.475321,122,5133.468843
457.632425,122,5134.398057
464.995851,118,5135.290285
446.031064,119,5136.172674
446.04664,121,5137.198282
440.666039,123,5138.239481
455.689588,119,5139.391616
451.512429,119,5140.451704
446.24076,115,5141.855526
440.18564,132,5143.145331
447.933604,124,5144.114659
466.039171,121,5145.179937
402.52424,108,5146.076943
459.363774,170,5147.537088
456.928486,120,5178.884004
392.335584,134,5179.792315
457.076542,122,5180.657095
452.82389,120,5181.59586
455.070298,124,5182.505391
426.366254,123,5183.459469
424.256169,129,5184.436539
445.801446,118,5185.304161
450.107597,122,5186.241256
429.438549,123,5187.157177
445.040858,121,5188.072107
453.875088,121,5189.017744
447.821698,130,5189.998813
446.063347,122,5190.939615
428.633255,118,5191.815523
442.843438,121,5192.780907
439.136737,128,5193.77214
448.333683,127,5219.414306
422.554101,125,5221.73585
435.348168,124,5222.625499
448.171893,122,5223.505218
416.767254,129,5224.481354
440.883191,114,5225.362346
428.914735,121,5226.297293
454.294218,119,5227.16067
440.917394,131,5228.155004
436.467841,118,5229.007033
434.882894,120,5229.94235
417.521088,138,5230.993155
429.955596,122,5231.951348
452.507319,115,5232.803032
449.928876,124,5233.676444
454.655509,123,5234.622613
