#{"t_start": 1768594087.4721305, "env_id": "None"}
r,l,t
405.7807,123,3343.236782
385.622252,124,3344.135874
380.478301,112,3344.976373
342.917529,109,3345.866608
380.866861,115,3346.729441
379.285941,119,3347.704525
382.229573,121,3348.587404
387.385533,121,3349.513325
408.653625,124,3350.492884
396.675186,141,3351.538962
382.926536,119,3352.510931
399.068672,116,3353.34497
407.440128,128,3354.349501
407.021063,115,3355.163874
375.803958,106,3355.995834
373.415074,117,3356.829055
391.115396,126,3383.46914
386.578112,108,3384.193976
379.595395,120,3385.11688
408.50553,118,3385.966115
380.789425,121,3386.834281
427.633504,121,3387.742185
412.383345,121,3388.599943
412.139063,129,3389.606102
398.86461,119,3390.457488
305.648661,136,3391.465446
416.620346,125,3392.440711
417.985105,140,3393.437653
414.018823,120,3394.304441
392.170943,129,3395.230082
374.820297,157,3396.404236
395.499505,120,3397.265502
338.256599,140,3423.17488
399.669738,120,3424.032089
386.036882,122,3424.988525
312.361313,110,3425.751034
409.123006,117,3426.550246
395.504904,116,3427.457973
397.017302,109,3428.246251
409.177079,137,3429.227188
397.163534,131,3430.194229
405.806183,115,3431.029043
397.505167,120,3431.983632
410.695397,121,3432.893611
377.205044,124,3433.844506
391.70084,116,3434.684759
390.742888,145,3435.688449
392.164344,120,3436.629813
391.374759,115,3437.508194
254.99801,99,3463.16264
410.603106,118,3463.980821
324.288086,99,3464.741191
407.629282,131,3465.828484
400.205279,121,3466.725785
392.46294,119,3467.654688
346.929246,112,3468.440253
386.107805,120,3469.353717
397.07377,118,3470.220704
402.10571,133,3471.201474
392.989134,120,3472.138839
333.79603,106,3472.885795
416.545916,119,3473.85865
414.785949,131,3474.81157
393.602473,124,3475.744153
267.248181,69,3476.29596
409.612729,116,3477.089577
386.905772,117,3477.996667
385.289739,115,3503.738678
421.993474,123,3504.750395
398.155004,131,3505.715234
394.377281,113,3506.495726
406.845205,124,3507.436183
391.169124,121,3508.322852
321.954914,109,3509.201665
409.313528,123,3510.077368
389.849839,120,3510.965364
418.200112,121,3511.880016
426.310241,129,3512.828739
402.604923,113,3513.710443
396.001913,125,3514.570536
398.816424,126,3515.483086
391.094223,124,3516.413771
409.150362,125,3517.346048
325.860164,101,3518.100845
307.428127,98,3544.302357
422.957561,132,3546.879606
393.678517,121,3547.865672
414.357655,132,3548.936439
408.868373,135,3549.982636
413.307069,130,3551.516899
399.269621,113,3552.36054
212.063846,109,3553.186851
407.740405,128,3554.176618
396.28164,135,3555.157432
398.573869,116,3556.01852
408.999925,132,3556.95265
400.209257,124,3557.915023
415.625586,125,3558.837576
332.042332,99,3559.514259
403.399845,129,3560.511367
385.01451,135,3586.839222
410.467103,112,3587.573914
401.928279,127,3588.45994
337.004605,107,3589.272622
410.583613,123,3590.237834
404.340488,118,3591.339409
378.320567,122,3592.337076
424.483351,123,3593.470558
314.97388,80,3594.196925
424.282386,122,3595.308055
383.239328,119,3596.282821
406.414122,141,3597.420611
422.353738,127,3598.473017
405.539352,121,3599.484222
425.175706,126,3600.574556
417.080519,132,3601.661886
398.641675,135,3602.799172
398.623397,129,3629.004549
406.809497,118,3629.772197
424.220795,123,3630.675629
404.267648,127,3631.675311
420.549383,116,3632.518586
409.325651,122,3633.443468
390.576104,114,3634.265552
412.096756,135,3635.245549
397.979717,118,3636.143901
410.478193,135,3637.102183
421.95139,121,3638.036771
383.309906,126,3638.942066
413.212895,120,3639.824625
391.258851,118,3641.68128
313.14858,103,3642.441322
300.970298,89,3643.083215
333.304523,87,3643.714652
383.377846,113,3644.521562
403.693591,115,3671.783255
393.186244,128,3672.709152
347.477422,148,3673.800943
350.868514,118,3674.65004
417.370443,121,3675.515229
394.151924,118,3676.365519
403.864177,123,3677.265539
373.628659,121,3678.260144
414.182072,125,3679.158882
388.236887,120,3680.043937
377.515847,125,3680.931817
420.002921,128,3681.863556
402.136635,125,3682.837985
388.427097,129,3683.775786
416.644578,128,3684.716941
405.07446,124,3685.705732
396.566716,118,3711.481762
374.624863,121,3712.315825
408.053606,125,3713.238232
413.277444,121,3714.129812
362.095424,113,3714.97471
380.900901,114,3715.922104
428.694667,128,3716.89796
410.413818,124,3717.837941
376.303494,114,3718.654987
389.292664,126,3719.631694
395.561111,116,3720.501184
327.383678,78,3721.090441
390.099972,117,3721.94049
409.194043,133,3722.944069
386.75469,118,3723.869605
340.841404,105,3724.635666
416.134741,125,3725.572593
406.809736,116,3726.379844
396.501918,118,3752.203416
312.137035,76,3752.726076
405.527334,127,3753.65847
309.523187,104,3754.419224
325.154496,121,3755.288355
407.023691,118,3756.188577
412.871806,130,3757.147676
409.631536,119,3758.014361
406.299045,133,3759.002097
402.104673,131,3759.962631
395.036769,155,3761.135835
408.574895,132,3762.11659
429.516025,130,3763.110578
353.922222,151,3764.165607
387.476669,122,3765.089803
389.305053,125,3766.015781
409.328667,136,3792.289726
385.942736,129,3793.20018
408.203964,123,3794.116718
413.449012,121,3794.954191
363.034292,120,3795.849903
427.162647,123,3796.7514
401.85042,133,3797.729861
421.290282,128,3798.715296
380.416791,124,3799.592552
354.899447,127,3800.529566
432.284007,126,3801.431964
398.340662,126,3802.384983
423.390347,124,3803.32489
394.070493,123,3804.223938
433.509086,127,3805.174567
415.904364,162,3806.351354
391.768554,123,3833.53375
417.011001,118,3834.325735
325.803169,82,3834.93378
400.272859,126,3835.932028
414.981014,126,3836.922517
386.106287,121,3837.804023
403.669048,113,3838.654582
285.595625,68,3839.260251
408.159407,136,3840.367955
394.560901,125,3841.324895
326.839789,120,3842.237504
376.957415,125,3843.181413
406.802193,121,3844.068055
418.977521,131,3845.093637
410.509475,119,3845.920367
414.908087,124,3846.865627
392.109777,122,3847.736134
399.748694,125,3873.277829
426.06948,124,3874.1497
381.974539,124,3875.056815
422.389313,121,3875.991019
397.587895,122,3876.855572
417.234814,123,3877.762153
413.583826,124,3878.647388
408.558446,120,3879.510285
356.361683,104,3880.318559
403.573194,131,3881.28312
389.780384,123,3882.182999
423.167608,122,3883.112188
420.056299,127,3884.042077
412.69636,122,3884.997157
414.914894,117,3885.878702
437.738246,121,3886.819385
396.484488,133,3887.781221
394.115984,128,3913.253299
417.280339,123,3914.136848
423.460601,159,3915.274082
428.187796,120,3916.205721
404.963676,144,3917.190605
387.802345,129,3918.157514
424.103233,135,3919.119918
404.29119,115,3919.997058
396.445627,127,3920.926077
429.794448,124,3921.780945
312.45101,100,3922.570592
434.000722,129,3923.494902
405.388514,128,3924.461571
435.931625,124,3925.375961
424.140311,126,3926.350684
326.536257,108,3927.19142
426.69043,122,3952.862973
329.584116,80,3953.662534
335.660304,83,3954.394055
427.847113,125,3955.683748
437.218431,126,3956.841579
401.831354,125,3957.775969
435.644909,129,3958.71137
351.309248,85,3959.353834
298.882409,74,3959.908951
437.500677,129,3960.828834
433.48266,129,3961.758117
424.566983,133,3962.789609
421.587886,124,3963.693494
416.425322,141,3964.757504
406.741453,132,3965.703903
395.799832,127,3966.628247
334.859131,82,3967.243731
441.733972,120,3968.110992
388.797726,127,3993.287872
391.903312,123,3994.116832
431.451578,123,3994.948624
414.480493,125,3995.906493
423.553072,128,3996.837245
427.097415,127,3998.732883
407.620864,127,3999.694951
416.904659,121,4000.54829
417.284644,125,4001.41526
413.95023,132,4002.440756
313.587918,80,4003.033166
422.034302,131,4003.991482
434.770842,126,4004.859374
392.326575,123,4005.786554
305.146124,79,4006.439418
420.553139,125,4007.291799
412.960049,123,4008.164943
407.451638,144,4034.711848
387.964211,109,4035.444927
422.243408,121,4036.311394
406.858373,116,4037.185282
355.928196,93,4037.929034
395.210221,119,4038.757243
319.961072,86,4039.419687
431.480394,119,4040.3405
356.778426,102,4041.052014
420.177779,123,4041.998379
422.422232,124,4042.907704
419.902513,124,4043.79508
415.364267,121,4044.71358
412.776717,118,4045.530668
420.398373,130,4046.53083
401.998957,123,4047.434448
404.915118,140,4048.496448
315.340603,77,4049.122681
425.535193,129,4074.488846
398.274378,125,4075.385131
408.608999,121,4076.253317
325.612691,95,4076.962187
417.352734,118,4077.848558
422.159908,127,4078.759792
429.261801,121,4079.74313
397.194272,130,4080.680573
420.662756,120,4081.559863
389.785747,119,4082.498238
429.195443,119,4083.320117
420.371508,123,4084.267078
433.060781,128,4085.171191
420.623709,124,4086.084254
428.817702,132,4087.076951
421.983126,145,4088.151057
427.489165,127,4113.882344
435.006353,125,4114.731968
406.898965,121,4115.643459
444.360758,123,4116.531425
383.847504,119,4117.512438
430.370601,128,4118.47103
421.454776,122,4119.358654
404.149766,134,4120.34367
416.659481,140,4121.368525
404.249168,130,4122.330819
430.968386,131,4123.260238
412.161613,123,4124.180836
413.61896,123,4125.074509
389.691408,117,4125.878896
373.40502,113,4126.758894
393.555602,120,4127.633334
418.194892,120,4128.55455
442.147829,125,4154.5903
384.102051,134,4155.598338
434.600521,124,4156.493596
398.673401,124,4157.476995
403.983052,122,4158.338687
423.240175,119,4159.201105
411.251684,113,4160.079153
405.336559,140,4161.07776
407.566459,125,4162.085572
407.546165,123,4162.916873
425.663637,118,4163.793584
414.369416,119,4164.718679
420.137809,117,4165.55621
429.657572,134,4166.61465
356.656744,121,4167.47876
407.321272,118,4168.365718
396.069048,131,4194.039186
414.648452,128,4194.935436
428.768358,127,4195.88353
416.197168,126,4196.770956
413.661845,117,4197.652652
406.810577,138,4198.614997
412.555579,120,4199.543421
398.225334,121,4200.464061
396.358269,120,4201.376425
426.909154,139,4202.352444
401.950202,132,4203.298467
445.990204,123,4204.249106
429.816541,135,4205.214122
427.555338,126,4206.203225
429.845547,120,4207.061394
377.962847,121,4207.915012
417.876693,132,4208.90688
385.960193,190,4234.479444
423.438435,116,4235.362277
427.462126,128,4236.296656
431.869326,124,4237.214233
411.680469,120,4238.046193
406.632274,124,4238.977314
414.062363,124,4239.89914
411.287517,125,4240.805519
406.431827,118,4241.681762
432.127668,124,4242.584725
431.667697,127,4243.511387
411.123626,139,4244.55819
430.582435,149,4245.715489
290.410292,120,4246.635678
407.481291,127,4247.60868
437.128383,124,4273.201305
427.496623,124,4274.023734
426.866952,129,4274.978427
422.482848,125,4275.885706
409.256521,112,4276.722661
427.477444,125,4277.65869
420.945523,120,4278.536488
419.971136,131,4279.54168
409.03259,168,4280.779436
419.761825,145,4281.888293
422.782386,110,4282.674599
421.177494,126,4285.067609
377.449277,120,4286.007548
413.234637,118,4286.937376
428.610913,134,4288.050326
421.993269,120,4288.942736
316.932069,100,4289.670079
444.702116,114,4315.011914
406.580118,128,4315.935001
426.853213,120,4316.844556
426.773363,120,4317.755643
404.269146,122,4318.629976
414.598704,117,4319.474265
432.741818,119,4320.345066
404.037732,123,4321.331202
432.665915,116,4322.243135
368.518343,130,4323.223019
425.830146,129,4324.133468
433.85408,114,4324.964351
403.649655,116,4325.839427
422.43527,121,4326.758602
420.083321,117,4327.595771
426.797451,126,4328.547407
451.198077,131,4329.498176
421.467526,120,4354.974272
399.690564,117,4355.794837
431.932738,129,4356.751393
392.260455,158,4357.895522
425.511432,119,4358.78137
429.273854,125,4359.734069
357.940128,115,4360.592077
409.952168,132,4361.589039
431.428992,118,4362.466155
429.912312,127,4363.428485
423.462093,118,4364.303893
424.002601,126,4365.249172
431.688173,119,4366.12834
434.021435,123,4367.031506
406.610512,117,4367.898946
412.864156,120,4368.81336
416.688803,117,4394.947724
423.388064,120,4395.794529
299.438449,105,4396.551405
435.640867,121,4397.483521
384.107443,112,4398.315047
435.275806,129,4399.291863
439.371676,114,4400.099824
423.025813,117,4400.911686
425.198849,142,4401.989618
359.26106,101,4402.737566
409.295626,115,4403.556722
409.632378,117,4404.410199
417.629651,123,4405.332444
420.057336,121,4406.300691
393.300707,123,4407.30425
431.903086,124,4408.238394
435.869007,116,4409.053036
407.19101,119,4434.853468
403.255726,117,4435.683406
434.948307,122,4436.593762
424.266583,122,4437.467447
429.467013,122,4438.336639
407.169803,117,4439.227972
436.990124,111,4440.107295
350.120399,95,4440.76515
431.454802,115,4441.658567
377.05558,111,4442.558936
371.71996,124,4443.458926
444.856067,126,4444.456609
374.65592,110,4445.203285
422.783114,116,4446.164134
322.504626,94,4446.88823
421.158967,118,4447.714549
443.803761,122,4448.606033
433.830805,128,4449.55808
390.16434,114,4475.152495
419.798272,122,4475.992096
442.353773,120,4476.873661
448.050766,124,4477.77256
431.312932,128,4478.686034
342.092781,116,4479.558807
431.604245,123,4480.439981
435.247686,117,4481.350378
362.191998,102,4482.12911
425.312447,124,4483.019879
430.658476,119,4483.897249
427.005274,123,4484.799132
424.451289,126,4485.742737
429.729396,122,4486.618746
361.600851,130,4487.574744
431.193766,119,4488.46513
440.716527,121,4489.348425
236.855151,104,4515.17476
430.223073,115,4515.910212
335.383416,89,4516.520621
442.795249,121,4517.45591
441.710726,122,4518.297147
421.20598,124,4519.223673
434.16652,129,4520.16289
427.11101,123,4521.094042
426.931769,116,4522.001074
342.940747,96,4522.674894
401.058346,115,4523.502185
340.961316,98,4524.249353
438.141629,112,4525.062168
425.283684,128,4525.994045
405.224556,119,4526.853417
424.223168,118,4527.711721
432.048424,121,4528.632666
367.57436,112,4529.408564
455.466984,122,4555.086911
385.610417,111,4555.79059
357.287285,112,4556.626216
445.632866,123,4557.561536
431.663336,120,4558.396498
425.137517,124,4559.291941
385.876531,118,4560.178556
437.977674,122,4561.103327
441.914349,123,4562.026019
442.811212,118,4562.841639
431.691136,120,4563.806599
416.707125,123,4564.71932
433.640381,123,4565.667753
440.237982,127,4566.648234
356.836833,118,4567.472265
452.970371,123,4568.395803
444.208405,124,4569.287706
430.281316,125,4594.947564
413.174693,125,4595.841792
418.077589,129,4596.823633
429.761059,124,4597.754019
432.39514,128,4598.695277
415.40235,119,4599.582213
463.64611,127,4600.468091
441.910918,114,4601.343624
432.940828,121,4602.270322
389.161667,126,4603.228546
412.451287,124,4604.157269
429.502278,121,4605.023551
436.644759,121,4605.976012
415.961912,125,4606.867582
377.617866,112,4607.741874
429.957865,124,4608.642702
431.90146,122,4609.541599
448.202591,125,4635.435771
421.787136,121,4636.273966
423.046666,126,4637.236207
425.825881,119,4638.111105
448.358519,123,4639.051606
427.97361,123,4639.961289
437.347516,124,4640.894737
437.234175,119,4641.757492
439.427727,119,4642.740203
434.347461,116,4643.599103
423.539303,127,4644.550476
426.499598,133,4645.559011
391.536894,172,4646.789587
423.190228,121,4647.705503
417.343798,121,4648.597936
430.142602,127,4649.564582
416.572263,123,4675.245566
444.415101,131,4676.174854
426.014047,122,4677.098707
413.196086,123,4678.00085
382.319667,104,4678.730875
432.23449,134,4679.733747
448.784085,126,4680.705503
390.731643,124,4681.648696
415.316933,118,4682.511896
449.550959,126,4683.640036
433.793472,121,4684.568617
429.488658,126,4685.548919
444.471515,119,4686.412834
435.567063,124,4687.365881
439.102916,120,4688.274155
420.052978,118,4689.094078
432.581617,118,4689.9908
436.558903,126,4715.691474
437.67948,121,4716.617854
382.046382,112,4717.464796
445.828831,120,4718.336536
440.846609,120,4719.257743
430.697391,132,4720.208368
442.115182,128,4721.165732
434.249092,125,4722.109383
406.928071,118,4723.024334
434.191743,121,4723.919123
448.444691,122,4724.803073
434.248241,118,4725.676646
435.912915,125,4726.590599
443.229599,123,4727.529793
444.302871,119,4728.39933
364.788092,90,4729.049886
444.800753,121,4729.985712
439.279897,117,4755.964983
440.731744,122,4756.846974
404.569834,125,4757.75123
424.18402,119,4758.663904
428.179735,122,4759.571761
349.084247,109,4760.36798
442.249763,121,4761.274132
421.999374,121,4762.189991
433.040313,125,4763.17694
419.034602,120,4764.074831
453.374173,120,4764.969695
344.264681,114,4765.774704
337.939956,82,4766.407654
399.740488,120,4767.336429
410.32623,123,4768.227759
437.583848,116,4769.030413
431.662261,120,4769.981999
435.34832,122,4796.227765
414.255932,113,4797.043168
450.046869,120,4797.909479
426.561585,125,4798.884948
444.058069,122,4799.740704
440.729904,119,4800.628678
432.949577,122,4801.538296
419.768755,120,4802.398612
449.538751,115,4803.298769
444.495853,119,4804.155909
361.424879,104,4804.911241
430.135932,128,4805.96427
356.362042,92,4806.633961
422.664106,119,4807.556633
438.917251,121,4808.400783
434.63271,131,4809.36039
376.220684,94,4810.117634
417.305643,122,4810.98777
439.317867,119,4836.407455
442.223475,114,4837.163843
417.478934,120,4838.030758
421.118981,114,4838.891901
444.411107,123,4839.779473
447.386317,132,4840.784415
424.047632,124,4841.688515
452.238164,125,4842.623761
419.088053,121,4843.52885
440.814339,121,4844.363706
426.620209,117,4845.299802
430.44118,122,4846.181125
444.483886,122,4847.152205
352.286431,105,4848.114895
450.354031,117,4848.936801
447.545323,118,4849.829268
426.838102,115,4850.646048
433.087797,130,4876.186016
433.864288,123,4877.376914
420.625649,123,4878.316445
433.228042,122,4879.210638
431.729535,127,4880.118458
427.644994,124,4881.077341
436.611284,121,4881.921226
428.093007,117,4882.829864
437.714138,116,4883.662469
410.169682,114,4884.493642
428.411934,122,4885.671303
445.775027,118,4887.07349
441.419732,129,4888.223867
430.863408,123,4889.323355
340.139135,94,4890.046931
431.641046,122,4890.97693
443.573399,113,4891.894822
423.237327,125,4918.508551
465.597142,114,4919.33793
443.781394,112,4920.140561
451.224205,116,4921.009599
437.164134,119,4921.868417
404.004562,130,4922.895086
446.530403,123,4923.777085
451.892155,118,4924.637733
426.392855,128,4925.560069
463.75891,129,4926.49606
456.888018,132,4927.582374
430.551488,121,4928.473237
425.229246,122,4929.453688
456.730259,119,4930.264242
461.653402,125,4931.163271
416.076772,115,4932.067457
402.943823,125,4932.999909
440.939713,122,4958.9419
316.037707,89,4959.564299
439.060692,120,4960.460239
429.877764,117,4961.31798
449.571262,117,4962.196966
437.500618,124,4963.145979
458.756358,110,4963.910435
416.418529,125,4964.847368
422.518669,121,4965.717599
434.422235,129,4966.741865
452.079787,119,4967.650352
433.343056,125,4968.538182
351.062127,83,4969.193245
421.356078,128,4970.12914
408.038705,123,4971.035508
430.718961,119,4971.95573
456.023722,115,4972.788051
447.060435,132,4998.552669
433.690904,128,4999.383729
425.683497,137,5000.390569
431.098916,122,5001.261338
421.385488,113,5002.126514
459.124386,124,5003.019915
445.334141,116,5003.842718
460.121009,120,5004.82716
455.667512,119,5005.64652
302.905605,117,5006.488144
420.496464,118,5007.439332
435.86511,117,5008.276388
429.33907,123,5009.230387
378.021312,222,5010.826179
442.49124,125,5011.81871
444.921412,119,5012.667549
456.801564,129,5038.586204
460.160791,122,5039.377775
454.917672,118,5040.313557
449.789329,121,5041.148978
460.020941,118,5042.007266
440.657365,115,5042.867883
426.280606,116,5043.71418
339.213736,142,5044.778611
449.573087,115,5045.602466
439.965459,114,5046.423939
449.538903,119,5047.324288
328.72689,91,5048.074394
335.79267,148,5049.278169
409.488804,120,5050.124033
437.444886,118,5050.945425
436.103695,122,5051.861527
446.199377,118,5052.743731
441.812268,119,5078.603823
443.929034,124,5079.466146
468.70743,125,5080.382521
447.973177,129,5081.318213
441.09413,115,5082.15875
434.927846,118,5083.077355
453.026816,120,5083.95765
453.474599,114,5084.778774
448.88393,127,5085.707016
457.667474,113,5086.518349
461.414505,124,5087.487339
459.695579,126,5088.343096
428.470617,115,5089.202909
463.911041,127,5090.119398
410.292666,113,5090.949416
416.821535,124,5091.923802
466.394554,124,5092.931701
436.822081,113,5119.466123
434.413571,116,5120.327669
417.098918,119,5121.207294
437.311786,110,5121.964374
460.945166,127,5122.945313
459.097312,127,5123.827053
442.100777,120,5124.793843
440.761088,116,5125.701919
379.074462,127,5126.624584
395.623368,121,5127.517497
439.663002,130,5128.44064
449.349073,126,5129.441381
438.352614,122,5130.38089
469.518494,122,5131.28561
455.823151,124,5132.241277
439.190878,117,5133.097784
451.972536,121,5133.994529
449.435623,131,5160.131255
446.493488,126,5161.066522
440.229463,134,5162.016368
442.677145,113,5162.91329
446.685294,120,5163.805223
444.955347,126,5164.763695
449.071472,122,5165.662047
422.648709,113,5166.447113
432.070386,117,5167.358537
456.351667,113,5168.235315
453.043493,115,5169.080269
457.282426,122,5170.051056
364.547985,115,5170.878603
446.402077,127,5171.911281
403.081566,114,5172.740281
451.690173,119,5173.554674
430.166483,126,5174.544848
442.873796,115,5199.838253
450.263329,119,5200.707929
431.464328,125,5201.594416
467.098907,122,5204.232336
425.668031,150,5205.391463
447.442113,123,5206.299603
457.275349,120,5207.157644
328.521158,93,5207.898432
426.36272,119,5208.778818
456.943771,123,5209.76029
440.50627,122,5210.616643
426.332181,118,5211.487819
432.298532,124,5212.427687
452.956075,126,5213.340168
334.319284,81,5213.948463
449.460649,112,5214.819121
436.622726,123,5215.668365
454.498422,135,5241.08887
456.001512,119,5241.864178
436.415416,125,5242.782329
451.814834,122,5243.716823
444.259394,128,5244.651987
435.290285,121,5245.526979
447.620312,127,5246.459719
440.812584,123,5247.382278
467.850453,122,5248.340857
461.466946,115,5249.126077
420.072401,113,5250.036036
451.343869,118,5250.916147
446.915452,119,5251.814932
440.70952,116,5252.769694
441.402812,123,5253.600348
428.237119,115,5254.505616
443.639123,120,5255.385817
444.294445,118,5280.716535
435.449549,127,5283.123983
452.8201,119,5284.011746
455.650769,127,5284.998992
434.827616,118,5285.974642
446.728282,125,5287.000236
439.759075,120,5287.959985
423.638929,125,5288.810947
447.474179,124,5289.819928
455.854,124,5290.740453
420.080074,117,5291.573861
429.220147,120,5292.50863
466.038442,128,5293.438055
438.792334,121,5294.377602
430.683809,124,5295.277972
453.55154,129,5296.201948
460.598275,117,5297.096549
