#{"t_start": 1768594087.2993007, "env_id": "None"}
r,l,t
282.954955,100,3315.873871
385.649214,126,3316.822722
371.948567,105,3342.234693
393.159489,115,3343.062881
394.262294,138,3344.042243
384.392904,130,3345.040125
426.874205,124,3346.03844
342.515378,118,3346.935403
401.151315,130,3347.99939
380.387443,119,3348.871297
380.207939,122,3349.796053
412.042084,149,3350.920429
402.697579,123,3351.852299
326.412166,85,3352.51112
418.256852,127,3353.485354
398.277833,116,3354.377663
356.264033,106,3355.149663
332.971582,117,3356.022538
412.295745,124,3356.95753
375.542109,111,3383.475459
394.676978,120,3384.287993
387.259739,117,3385.187692
408.811802,128,3386.115721
360.439516,116,3386.953606
389.270049,111,3387.766629
433.318149,117,3388.607956
415.539126,129,3389.600737
409.821404,128,3390.535264
400.630469,122,3391.428067
392.030268,133,3392.457167
388.895591,134,3393.375396
400.435952,123,3394.316214
412.97716,133,3395.26995
402.096148,119,3396.178528
392.940871,120,3397.067508
418.063475,119,3397.898843
295.087823,78,3423.367828
381.989522,130,3424.286537
339.254555,112,3425.182533
387.985932,120,3426.022789
404.739152,123,3426.8564
387.029996,115,3427.735986
370.228734,112,3428.55233
381.083684,120,3429.439466
357.786174,128,3430.366057
423.619872,118,3431.228037
336.221567,114,3432.130295
396.303975,120,3433.031085
408.531882,119,3433.94059
389.787058,121,3434.81622
367.414229,118,3435.65892
422.31355,125,3436.632319
424.613946,124,3437.561667
379.317798,117,3463.349697
422.064449,132,3464.263267
400.034595,126,3465.327327
409.018973,124,3466.271313
387.923303,124,3467.182042
383.155613,123,3468.116915
410.60347,123,3468.998566
410.755173,126,3469.979794
411.26257,123,3470.861364
395.39732,135,3471.906332
367.079821,124,3472.789829
407.216366,123,3473.787544
400.558293,133,3474.773177
407.899039,130,3475.76477
401.66104,125,3476.716949
413.56099,140,3477.674239
319.152268,106,3503.427788
400.637848,130,3504.359954
398.219655,118,3505.290813
330.244329,132,3506.2507
401.323055,120,3507.196479
393.546642,127,3508.095299
387.871664,131,3509.055228
400.810779,131,3510.02606
388.714472,123,3510.960633
400.51787,120,3511.895461
323.645592,108,3512.670238
417.240104,120,3513.525307
397.502556,113,3514.363208
362.438818,115,3515.229134
409.850784,129,3516.229304
397.499227,114,3517.028771
395.53174,121,3517.884415
398.18398,129,3544.371543
410.987264,123,3546.846147
419.13919,128,3547.911297
400.674187,126,3548.91369
400.710291,112,3549.819617
345.301501,96,3550.498785
398.214141,121,3552.038507
326.014411,80,3552.587959
396.386831,119,3553.479445
392.429443,144,3554.595197
410.479743,121,3555.502713
398.498405,113,3556.358909
405.686744,116,3557.139632
404.04407,118,3558.035962
429.337799,125,3558.967021
418.663842,125,3559.875958
392.649702,124,3560.820524
414.964912,129,3587.077625
407.833359,116,3587.839002
402.741626,140,3588.853749
275.519684,103,3589.618096
387.713998,137,3590.727535
398.831006,123,3591.823086
360.446681,117,3592.865817
396.732757,133,3594.061656
387.291893,129,3595.229496
432.164405,122,3596.28595
390.831047,115,3597.213082
398.688813,126,3598.3005
416.168617,124,3599.281048
392.443891,113,3600.281135
420.299715,129,3601.336876
398.542401,114,3602.299472
284.677444,109,3603.1725
405.685775,123,3629.291335
373.155649,131,3630.198912
384.680517,116,3631.053599
405.780102,121,3631.996105
399.510818,128,3632.956242
394.896311,114,3633.783516
394.171348,130,3634.742121
416.663774,128,3635.648846
330.090519,114,3636.485638
377.138171,117,3637.354618
406.450744,128,3638.326812
423.645261,122,3639.206862
423.693107,124,3640.127949
391.732708,125,3642.023413
402.497278,133,3642.99534
398.158732,122,3643.887482
405.298603,121,3644.779549
404.768285,131,3672.150939
376.842014,125,3673.034675
382.731297,123,3673.937381
391.14965,125,3674.8481
396.590814,137,3675.86471
396.507476,123,3676.773609
412.756901,126,3677.636466
421.741997,122,3678.625099
408.783743,127,3679.572905
394.202306,132,3680.557261
420.623353,127,3681.468003
399.069903,127,3682.391491
401.995575,126,3683.293004
258.430585,84,3683.924353
424.852997,134,3684.928302
321.278175,112,3685.802416
393.706057,117,3711.604631
421.731812,116,3712.395216
397.240342,119,3713.255949
418.436216,130,3714.229841
350.642604,109,3715.047271
398.788443,125,3716.059562
435.818467,123,3717.015178
428.144245,134,3718.04315
427.352533,138,3719.065637
421.210623,133,3720.031596
399.443849,115,3720.912213
389.832409,115,3721.772579
422.064391,122,3722.704174
415.262676,119,3723.616888
419.682795,166,3724.835962
308.300767,116,3725.674562
402.21353,120,3726.524448
312.288912,79,3752.082166
371.482329,135,3753.015894
392.65026,120,3753.914667
405.467437,118,3754.761767
430.466609,134,3755.715629
388.5357,119,3756.658999
396.361477,125,3757.550673
358.178242,115,3758.430096
390.270871,122,3759.314571
389.423391,146,3760.396945
389.213327,146,3761.487018
409.195573,153,3762.636225
402.860669,125,3763.574651
388.634364,122,3764.431332
410.111841,131,3765.415607
419.897393,120,3766.324823
318.784995,79,3792.191644
405.896651,123,3793.023114
339.102201,123,3793.94015
334.033915,102,3794.646276
419.586153,125,3795.589306
316.307542,90,3796.284603
390.734566,126,3797.147714
430.491351,128,3798.125489
399.951427,118,3799.006547
420.188359,119,3799.85336
422.268649,122,3800.771639
392.188051,115,3801.569338
429.613624,127,3802.52783
386.644807,143,3803.614042
383.543355,123,3804.516605
363.653673,122,3805.453355
386.51607,120,3806.246495
409.829646,116,3833.332561
399.08077,119,3834.241888
412.597581,132,3835.199588
392.16456,121,3836.171917
409.374378,119,3837.114509
413.677322,122,3838.001754
404.098658,117,3838.890741
413.985328,121,3839.83908
408.751,133,3840.954106
402.238324,135,3841.990017
316.204603,102,3842.814643
396.536258,120,3843.670336
411.745322,130,3844.632374
424.633253,133,3845.624511
417.833023,147,3846.674592
409.021991,124,3847.659456
442.504256,122,3848.538393
394.612961,126,3874.069848
407.485805,143,3875.046569
412.659496,122,3876.004568
373.419716,114,3876.832867
398.891875,128,3877.711765
408.129916,116,3878.609008
431.892885,140,3879.595148
385.319566,113,3880.457068
428.260529,123,3881.36321
387.513436,124,3882.25801
399.871576,119,3883.18188
416.791284,126,3884.092643
399.913396,134,3885.141884
406.239497,128,3886.120807
423.227671,122,3887.068555
425.958631,121,3887.923757
415.340964,128,3913.386165
411.369029,135,3914.378191
439.817022,123,3915.216145
426.812019,121,3916.163468
408.010117,155,3917.258438
406.347136,129,3918.228143
416.615955,133,3919.188807
422.853953,117,3920.043057
286.706837,69,3920.526346
430.767947,128,3921.492312
340.72565,88,3922.143445
433.008062,122,3923.067133
386.924069,121,3923.888124
324.749118,78,3924.501991
350.470589,107,3925.289214
407.684898,121,3926.239455
417.955747,127,3927.181215
401.890938,135,3952.973274
336.203353,78,3953.763486
327.008695,109,3954.770943
402.913913,120,3955.985874
415.070631,129,3957.117644
429.476652,131,3958.171816
413.473425,139,3959.159315
416.341504,120,3959.975584
421.074542,129,3960.940007
412.790575,123,3961.832003
421.980295,124,3962.801153
414.675828,128,3963.720734
420.975495,121,3964.59737
326.584726,78,3965.195048
422.70385,126,3966.119686
395.819945,126,3967.090526
419.11893,123,3967.90731
414.200488,121,3968.816369
423.22723,126,3993.96268
431.176234,125,3994.78058
422.514185,130,3995.787091
400.080024,138,3996.800008
423.790149,122,3998.656483
415.170022,139,3999.633981
327.497286,77,4000.231265
427.328026,125,4001.12226
425.316887,122,4002.047581
274.516669,78,4002.596382
417.726416,140,4003.616539
326.878633,96,4004.359795
428.496303,125,4005.226289
324.240816,79,4005.81699
430.925265,125,4006.781023
424.745147,123,4007.676557
417.624924,129,4008.557661
412.061364,120,4034.928008
329.212093,108,4035.664226
419.509456,132,4036.604966
405.21687,124,4037.567235
414.514897,125,4038.517424
423.883661,140,4039.513323
418.93691,146,4040.639869
398.312193,129,4041.594301
432.304434,130,4042.544885
406.026465,132,4043.480807
342.254492,119,4044.397555
398.254329,142,4045.419531
430.495266,124,4046.346992
408.657728,123,4047.285455
417.114677,121,4048.134982
428.183705,120,4049.098751
428.064692,129,4074.509157
434.980951,136,4075.432745
412.282655,120,4076.328516
349.183305,106,4077.102777
373.244945,124,4078.041538
413.409734,124,4078.914359
305.662777,109,4079.806701
410.900225,127,4080.747318
432.24221,129,4081.682092
415.292743,122,4082.622752
348.101346,111,4083.40209
384.005171,131,4084.385571
417.730362,145,4085.426241
396.303782,121,4086.323589
435.648941,122,4087.248777
415.805553,118,4088.109751
419.018934,119,4089.053481
421.676754,138,4114.726369
404.708272,127,4115.688812
410.769748,130,4116.642751
306.811466,108,4117.511132
392.192508,122,4118.447978
371.247071,113,4119.226581
422.480157,117,4120.11988
412.585573,120,4121.002991
411.867304,122,4121.960387
438.177942,128,4122.853883
417.623453,132,4123.759237
410.018312,111,4124.595825
404.177681,118,4125.443763
435.223625,134,4126.466049
424.142513,118,4127.305651
411.602203,112,4128.092045
412.294806,126,4129.132804
311.13439,78,4154.81056
418.266954,121,4155.713612
420.108197,124,4156.590749
442.313246,124,4157.545571
312.868014,73,4158.089379
429.358425,120,4158.954702
419.399522,122,4159.898407
425.857612,128,4160.78795
422.988237,123,4161.725426
418.166191,122,4162.677202
419.800089,126,4163.564909
414.143823,112,4164.458051
422.634681,127,4165.341278
427.44305,120,4166.232892
417.186443,141,4167.313578
414.448311,132,4168.284489
422.016201,118,4169.172635
390.010765,133,4194.808246
426.690024,128,4195.730785
416.336424,126,4196.630026
439.625626,121,4197.583963
412.533273,127,4198.481771
426.724237,121,4199.392645
434.418332,123,4200.290943
430.64447,126,4201.209228
417.235958,125,4202.176943
411.895929,126,4203.091696
320.623852,89,4203.75587
438.779775,122,4204.624407
426.273427,128,4205.560747
435.093889,122,4206.515407
424.2205,130,4207.460949
410.488239,135,4208.506386
396.878029,168,4233.938036
431.963041,124,4234.754595
419.667841,137,4235.776998
426.251201,134,4236.760354
430.338203,119,4237.65678
420.070799,135,4238.624005
443.784147,124,4239.562638
425.924772,123,4240.394532
434.247006,119,4241.288528
424.750842,143,4242.364112
444.609432,148,4243.442118
415.697304,127,4244.421857
426.105489,125,4245.369903
413.919215,126,4246.365011
408.845436,125,4247.245913
426.529786,122,4248.20398
430.840632,119,4273.741386
400.42212,122,4274.573792
417.673307,127,4275.495081
404.328173,121,4276.391572
423.242157,135,4277.421584
408.705186,125,4278.319436
424.064921,123,4279.247689
420.417369,132,4280.230086
431.983647,129,4281.192707
410.414751,125,4282.141068
412.785158,117,4282.994363
302.814719,76,4285.005436
339.209493,101,4285.783094
418.194211,122,4286.771457
428.333041,146,4287.93606
422.565092,117,4288.862313
384.598829,124,4289.724911
417.498356,121,4315.131322
412.283379,125,4316.041352
405.511617,128,4317.002202
424.750492,114,4317.867296
440.816861,124,4318.742347
427.664426,124,4319.669759
372.067246,103,4320.417917
426.342708,125,4321.398224
421.758918,120,4322.361795
426.932263,120,4323.232629
413.414444,123,4324.143853
431.628058,120,4324.981675
424.74503,124,4325.945687
427.817638,125,4326.886203
429.083901,121,4327.738415
430.065582,120,4328.660595
369.914905,113,4329.481472
425.393018,113,4354.851733
426.07728,111,4355.626531
319.617881,124,4356.611514
369.657551,117,4357.489774
409.664202,110,4358.274222
402.492795,115,4359.143365
426.691637,129,4360.106487
363.807744,107,4360.921092
430.956634,117,4361.785624
407.565781,111,4362.591269
410.829574,121,4363.475967
402.133562,126,4364.447336
332.490063,114,4365.285823
437.060957,125,4366.234491
411.027375,122,4367.126454
417.648619,110,4367.916431
324.696426,90,4368.604415
430.387153,128,4369.55219
415.302798,120,4395.66074
328.447898,93,4396.363513
451.799052,124,4397.314265
425.52673,122,4398.221198
413.131261,115,4399.021729
439.702007,125,4399.980637
416.613232,131,4400.923022
418.861461,121,4401.855931
438.410011,123,4402.739404
429.780431,120,4403.571939
410.193639,110,4404.421525
436.158452,133,4405.39644
436.336805,128,4406.403988
437.938864,122,4407.411386
420.523284,122,4408.30141
432.197523,119,4409.147023
406.044959,118,4410.03147
378.301407,118,4435.786019
412.041977,123,4436.692945
320.090175,89,4437.342949
445.654462,124,4438.242787
441.867432,124,4439.172642
438.946602,116,4440.092237
407.573566,119,4440.914728
427.268223,122,4441.869803
421.258524,114,4442.796209
430.189492,129,4443.739384
387.556422,108,4444.586772
437.226891,126,4445.463661
410.57245,119,4446.43533
337.037214,89,4447.139804
416.888365,124,4448.035554
432.195619,118,4448.884769
419.388006,120,4449.757081
401.97234,118,4475.386369
435.804379,121,4476.217586
439.599747,125,4477.129498
415.456513,124,4478.03316
429.334529,121,4478.889864
437.771499,124,4479.830525
436.552945,129,4480.772738
351.355937,106,4481.581806
416.96307,117,4482.463252
413.953234,119,4483.301987
352.919525,111,4484.155
395.434665,131,4485.084453
445.486106,126,4486.028214
410.700362,118,4486.874166
434.566404,119,4487.768739
420.939206,118,4488.655153
433.065034,123,4489.548441
424.793654,126,4515.509813
443.35442,119,4516.275977
432.846099,121,4517.150881
418.174145,122,4518.031182
441.338923,125,4518.940598
435.14272,118,4519.842891
433.678673,125,4520.774553
407.972917,123,4521.697135
392.044583,124,4522.581338
346.726433,87,4523.247914
403.663325,115,4524.094481
447.783781,117,4524.937256
419.249106,116,4525.811311
369.562567,116,4526.673304
418.38824,123,4527.56553
428.468207,119,4528.428579
426.956692,121,4529.283892
440.999646,119,4554.926654
432.656975,110,4555.671046
412.162397,119,4556.485083
433.279707,121,4557.410686
419.795706,126,4558.298014
437.228438,124,4559.243119
365.886482,121,4560.1615
421.774969,120,4561.00979
441.218709,120,4561.910996
407.194003,118,4562.725919
420.696361,129,4563.776604
349.111066,90,4564.476078
423.522586,123,4565.35041
371.712733,115,4566.208712
421.192326,118,4567.101586
427.525979,136,4568.123365
437.804415,119,4569.017712
449.106771,121,4594.659721
443.947559,124,4595.550426
433.246355,118,4596.364827
408.378611,121,4597.300484
421.036764,118,4598.172537
429.976165,121,4599.105603
420.719996,119,4599.983246
446.650902,125,4600.876825
421.447065,123,4601.789835
407.723099,132,4602.759845
456.063643,128,4603.752957
443.608668,127,4604.707104
413.49289,118,4605.596501
431.966575,122,4606.489602
432.213861,126,4607.381547
420.062755,115,4608.307204
424.49931,124,4609.214977
426.092903,120,4635.138667
451.433764,135,4636.001801
440.913433,123,4636.90762
419.830505,120,4637.827233
391.382948,112,4638.678043
431.08711,156,4639.814561
428.508977,124,4640.740288
416.556142,122,4641.648219
415.636185,123,4642.588056
425.509319,122,4643.551759
448.425653,124,4644.498787
415.911124,129,4645.472533
424.110002,137,4646.48894
312.950878,120,4647.337927
431.383574,127,4648.297255
443.081867,121,4649.200123
443.10408,125,4675.016502
415.288304,120,4675.807202
441.46217,123,4676.639584
430.152929,125,4677.595491
430.17395,129,4678.576848
443.684827,119,4679.485517
454.433611,114,4680.308592
440.467041,123,4681.218671
435.99554,123,4682.12965
399.323278,140,4683.220835
437.898836,128,4684.312243
438.181957,127,4685.330372
379.732451,118,4686.247145
430.172284,120,4687.128509
435.159815,124,4688.060961
436.772626,125,4688.94057
429.278973,125,4689.887384
419.149642,119,4715.571605
416.782277,125,4716.492733
422.312538,115,4717.339063
420.40178,126,4718.238473
445.803493,120,4719.166627
427.022634,118,4720.023559
438.624979,117,4720.927809
431.587754,124,4721.831193
415.416231,115,4722.708577
437.325388,124,4723.673853
449.538039,126,4724.574974
365.978576,93,4725.272248
425.61872,120,4726.144652
429.633984,137,4727.150148
357.312655,91,4727.873094
417.701323,123,4728.748969
427.384251,119,4729.644423
447.080806,119,4755.674359
428.521833,122,4756.568779
422.947368,125,4757.486897
344.716977,88,4758.06534
443.794216,124,4759.005157
412.338702,114,4759.878864
411.417759,119,4760.818349
382.763665,108,4761.603962
379.497902,117,4762.449209
422.442791,124,4763.422223
424.867462,121,4764.330623
423.027134,119,4765.229382
421.151966,124,4766.124218
440.246155,120,4766.966944
440.068317,114,4767.902648
448.12341,120,4768.773304
427.811978,125,4769.715295
439.810067,124,4770.573197
372.080482,104,4796.776781
400.147041,124,4797.620361
329.101735,94,4798.2892
364.120751,97,4799.072899
439.937197,118,4799.882532
443.877296,121,4800.77096
450.54616,121,4801.689949
432.708006,124,4802.593673
425.102228,122,4803.539199
444.421989,116,4804.37804
187.131685,89,4805.025282
363.580829,93,4805.846172
440.404247,118,4806.668361
436.443752,126,4807.645769
437.734927,126,4808.531082
426.89218,122,4809.433398
412.780755,121,4810.387348
317.121294,109,4811.143435
454.376762,121,4836.596437
442.371978,120,4837.400866
407.445458,122,4838.275285
398.090283,115,4839.167576
450.214026,118,4839.99886
440.129919,118,4840.887442
428.604367,119,4841.772377
425.86721,118,4842.623897
428.279261,118,4843.498838
453.975782,115,4844.305378
450.301108,122,4845.228394
433.307182,123,4846.187525
434.634421,123,4847.087245
418.108758,132,4848.334262
425.10148,127,4849.229852
431.686117,122,4850.153192
437.75985,126,4851.011681
445.118491,124,4876.530224
451.648944,115,4877.664677
428.921871,114,4878.556742
424.01274,128,4879.46515
415.292126,128,4880.397975
435.184205,135,4881.409312
445.817571,127,4882.327269
428.817994,118,4883.233209
440.045227,125,4884.127142
445.179503,113,4885.06602
448.09695,123,4886.321878
444.184586,119,4887.656694
417.261172,119,4888.658693
397.547983,117,4889.697762
445.947261,124,4890.642759
434.345403,131,4891.709838
452.061227,121,4918.354698
457.415633,123,4919.167108
437.764864,125,4920.055269
419.271002,131,4921.082238
427.77429,126,4921.977666
467.887085,130,4922.992943
439.425899,117,4923.804024
445.878551,113,4924.626313
426.08965,126,4925.578156
453.427424,125,4926.474371
449.189702,114,4927.450306
438.989745,121,4928.280383
413.788605,125,4929.239532
429.473502,113,4930.098111
433.028573,120,4930.994463
465.656783,121,4931.94166
437.654995,118,4932.79452
282.007519,65,4933.26051
458.170679,127,4959.236976
456.809542,119,4960.104073
438.365482,129,4961.088089
428.575254,120,4961.927318
337.120045,86,4962.608518
332.236726,105,4963.389123
467.299824,121,4964.239927
384.47565,120,4965.14645
452.385526,135,4966.097581
440.262968,121,4967.057338
427.267726,119,4967.971246
420.337252,116,4968.801941
456.078254,127,4969.764865
434.042903,127,4970.667411
443.578266,124,4971.639336
438.373954,117,4972.551282
450.707918,122,4973.460592
414.486567,124,4999.080041
450.947768,120,4999.855104
432.739736,123,5000.78687
437.446301,116,5001.616162
446.045017,128,5002.584602
442.187758,122,5003.48259
324.874397,82,5004.072154
421.715835,127,5005.100182
458.400875,114,5005.873857
449.173661,120,5006.801982
455.021189,126,5007.71715
448.357693,129,5008.65114
453.825823,120,5009.616218
368.887893,113,5010.386764
442.703543,119,5011.331071
437.946664,124,5012.227005
438.158638,121,5013.140121
467.58984,115,5038.905058
448.051003,117,5039.686006
464.860865,116,5040.612679
451.724221,112,5041.384272
457.482603,121,5042.245586
418.692028,124,5043.176216
289.32149,138,5044.171566
459.30664,121,5045.09328
445.287175,114,5045.901273
445.736959,121,5046.818954
337.598488,104,5047.586757
438.824536,118,5048.555914
444.368271,146,5049.699111
465.678992,123,5050.571472
446.044787,121,5051.476196
457.86919,140,5052.482913
265.7681,134,5053.480108
445.46648,114,5079.224263
444.660176,113,5080.056526
457.820739,124,5081.005933
460.950634,124,5081.894124
448.017394,124,5082.819283
308.995133,138,5083.823443
458.914857,128,5084.776936
428.949036,117,5085.661565
321.634592,79,5086.192433
448.445195,118,5087.08739
450.51181,119,5087.976279
385.056698,113,5088.770263
357.076876,98,5089.487412
442.547969,129,5090.418373
447.183882,113,5091.243927
431.728279,113,5092.161497
447.652893,123,5093.164286
429.751308,123,5119.764069
443.934609,119,5120.635256
447.397707,110,5121.44841
449.702673,126,5122.349339
456.308899,117,5123.250752
441.642004,119,5124.057579
423.334416,128,5125.114191
429.943841,116,5125.982767
404.923718,121,5126.865855
435.735055,122,5127.772283
433.173193,128,5128.692134
356.268843,95,5129.454432
451.831999,125,5130.408355
440.390913,137,5131.423981
424.960504,117,5132.317597
412.618908,126,5133.245264
425.100882,124,5134.18451
436.12714,122,5160.23256
442.542647,118,5161.099919
467.680818,126,5162.026758
417.718266,115,5162.931179
452.940743,119,5163.81898
452.434766,128,5164.712088
337.55685,113,5165.565819
443.101105,123,5166.485849
456.643933,122,5167.424024
448.138647,121,5168.344912
459.027417,126,5169.291567
443.985213,122,5170.270404
446.615476,121,5171.131146
423.669195,115,5172.060756
458.262309,117,5172.929225
442.189629,128,5173.83656
456.243218,120,5174.759973
434.015187,134,5200.146433
441.429333,121,5201.070455
426.424362,125,5201.977582
327.678902,76,5202.498043
440.25934,122,5205.139258
455.862579,116,5206.06452
432.789188,122,5206.926664
431.588206,119,5207.893001
397.932326,121,5208.783294
437.15068,122,5209.704981
461.784311,120,5210.605496
412.084458,127,5211.50499
462.109077,119,5212.442778
443.26467,116,5213.286655
432.307521,138,5214.314507
448.809158,121,5215.192128
340.792779,156,5216.271433
447.475785,122,5241.602763
447.365579,118,5242.366674
433.464173,119,5243.301986
443.58132,124,5244.220274
207.954501,95,5244.914111
437.004506,116,5245.762438
447.767342,121,5246.65579
431.909182,121,5247.553104
446.877426,117,5248.468323
438.026614,133,5249.424539
444.387642,121,5250.359336
404.049017,119,5251.22538
436.989875,117,5252.187343
452.599954,124,5253.131247
445.738438,120,5253.995498
440.580132,125,5254.902558
431.035627,125,5255.809627
448.160263,122,5281.243331
439.617835,121,5283.574434
406.302612,122,5284.488908
451.998138,124,5285.519455
455.419194,113,5286.431244
456.244362,122,5287.370225
453.459879,121,5288.334827
451.60424,124,5289.209861
439.577463,119,5290.174161
449.367003,125,5291.098917
430.244707,130,5292.043577
435.106866,126,5293.001614
438.24656,122,5293.909331
418.651747,119,5294.834971
430.087242,126,5295.741234
435.083207,123,5296.66962
444.258043,118,5297.503679
