#{"t_start": 1772488659.1252453, "env_id": "None"}
r,l,t
397.870015,118,3179.685097
393.768914,116,3180.531893
386.417752,136,3181.491874
343.042278,107,3183.782762
391.02387,130,3184.758939
385.237485,122,3185.610499
392.537296,123,3186.518201
392.009053,117,3187.452867
388.364896,122,3188.30522
398.274986,123,3189.277927
381.325297,120,3190.092338
414.340645,122,3190.983679
392.166537,118,3191.934063
380.31638,115,3192.711149
375.833464,119,3193.633128
414.440957,114,3194.453726
339.994458,116,3223.00658
374.057039,130,3224.093895
411.240796,125,3225.226713
405.414575,121,3226.306854
415.953729,122,3227.436921
410.416912,118,3228.460108
373.396738,115,3229.528087
339.668074,103,3230.365102
418.191196,141,3231.66562
398.857351,134,3232.849327
415.044031,123,3233.987684
393.121021,124,3235.082933
384.380326,115,3236.138112
382.85537,118,3237.147189
392.728581,132,3238.302912
371.780775,131,3239.216975
371.315324,125,3269.72268
407.809728,129,3270.597
385.204769,113,3271.378817
369.670415,151,3272.616556
369.673574,123,3273.532592
371.17729,124,3274.450096
423.982914,129,3275.351254
417.839631,131,3276.335676
388.323555,118,3277.21587
402.702271,130,3278.12142
384.920157,125,3279.033889
412.945168,131,3279.985507
393.69466,121,3280.921499
379.803539,128,3281.866451
417.85706,136,3282.906124
424.425229,126,3283.798796
400.81406,123,3310.181082
397.460163,116,3310.929501
408.790761,124,3311.785961
405.973084,128,3312.715201
368.708,112,3313.48476
413.228792,125,3314.438495
395.38242,120,3315.261148
415.903597,120,3316.098087
408.91874,126,3317.031054
339.853834,111,3317.84448
402.228277,120,3318.788019
412.332172,128,3319.694564
416.889643,119,3320.573876
387.648442,118,3321.578461
412.823261,132,3322.562081
408.588742,133,3323.564254
408.223124,123,3324.445865
417.713915,128,3350.822268
369.325068,113,3351.554403
404.023141,138,3352.605873
383.792172,118,3353.398276
402.350579,121,3354.303678
398.563408,128,3355.160391
406.499851,111,3355.953566
378.372064,141,3356.967626
408.6798,121,3357.804683
416.635265,123,3358.642467
342.262692,89,3359.352667
435.737562,118,3360.196553
411.24902,122,3361.117694
404.382418,129,3362.005267
401.420584,126,3362.948475
389.338073,131,3364.023803
371.47129,119,3364.926234
381.223748,116,3391.187467
395.555931,133,3392.046762
411.678698,133,3393.034508
419.837419,130,3394.005505
411.731688,135,3394.982094
422.117466,124,3395.823337
398.690154,125,3396.719107
409.82233,119,3397.607576
410.351262,124,3398.48368
413.526333,117,3399.392856
407.933452,120,3400.257214
410.102098,115,3401.090894
415.269187,117,3401.9951
420.722938,130,3402.92217
422.015086,127,3403.923532
410.822135,116,3404.759788
413.720091,129,3430.597128
429.996583,116,3431.321207
426.030126,124,3432.0994
411.225316,129,3433.079883
426.5241,145,3434.123149
407.592605,141,3435.134959
412.965765,130,3436.034459
410.949012,128,3436.952258
400.506744,117,3437.81169
394.071915,124,3438.725786
312.370251,89,3439.418773
405.178138,115,3440.187229
320.305545,104,3440.965338
396.634182,123,3441.9138
337.649483,128,3442.846152
406.697115,125,3443.796838
403.5385,121,3444.638333
396.904715,126,3470.376832
405.192978,108,3471.310452
340.566814,117,3472.310805
422.206841,135,3473.508835
410.831326,126,3474.380115
426.265126,121,3475.333087
384.187777,137,3476.30786
377.063837,111,3477.17472
365.539453,123,3478.062785
407.988066,116,3478.833989
359.135692,119,3479.760217
417.160035,124,3480.688582
413.65831,121,3481.620359
419.485811,124,3483.738756
429.604725,130,3486.008893
381.349598,126,3487.012154
393.057166,117,3487.849422
328.958426,104,3513.262502
311.516406,93,3513.884599
316.958662,96,3514.556476
398.841796,145,3515.663539
429.050983,116,3516.562751
394.540142,118,3517.421135
400.333598,134,3518.368134
401.420906,114,3519.181401
404.895835,119,3520.117215
381.743527,125,3521.032756
408.998172,112,3521.909138
406.153488,119,3522.771545
367.978133,114,3523.585782
407.39528,126,3524.560863
400.9266,117,3525.41593
386.502366,112,3526.281265
356.844601,105,3527.010391
354.203464,118,3527.903484
407.584345,129,3553.477841
419.665878,128,3554.264928
414.03326,133,3555.259771
310.840229,98,3555.924901
385.817815,129,3556.765339
384.86864,120,3557.658978
375.631122,145,3560.494771
406.487851,123,3561.394206
381.454553,136,3562.356073
413.349507,127,3563.255957
362.775437,114,3564.126508
410.107432,138,3565.118214
394.023279,124,3566.035039
403.05373,118,3566.890444
410.936618,136,3567.852658
397.577123,122,3568.779421
397.62559,136,3594.228605
413.548033,129,3595.111463
392.857561,133,3596.036307
337.970744,120,3596.904189
426.703842,122,3597.811009
415.958932,115,3598.595773
411.819933,128,3599.535481
407.867248,117,3600.385638
388.012458,120,3601.284816
391.405799,119,3602.173019
368.569902,117,3602.994015
408.411733,131,3604.078273
402.744989,126,3604.978211
388.611547,115,3605.861393
400.798219,122,3606.81336
424.422287,123,3607.694416
393.625847,132,3633.305112
415.520131,157,3634.349112
424.758844,126,3635.277978
391.558771,128,3636.146247
399.057397,163,3637.426512
414.503085,129,3638.351186
398.667833,127,3639.311574
404.114581,151,3640.473462
397.682007,119,3641.324143
404.469614,123,3642.227276
403.640475,132,3643.210712
404.177322,120,3644.136569
400.155958,117,3644.992635
410.641769,128,3645.928759
381.939277,131,3646.863693
412.287861,121,3647.76797
404.940425,132,3673.601716
397.561003,120,3674.463316
407.470849,127,3675.398555
406.604679,129,3676.36754
389.938452,123,3677.286501
409.885236,130,3678.154663
391.138149,110,3678.992738
357.877998,112,3679.850421
410.298922,129,3680.777791
414.649985,118,3681.674569
332.910181,83,3682.319129
411.045583,129,3683.278172
425.411371,122,3684.206993
419.175333,121,3685.104097
401.163549,121,3685.99192
403.455567,129,3686.906986
377.306118,133,3687.933214
410.296152,122,3713.397768
402.789022,124,3714.27156
404.186387,123,3715.173967
309.588209,80,3715.737974
414.467415,117,3716.585066
412.824318,120,3717.419283
406.909565,126,3718.288785
426.310303,156,3719.454036
427.75604,127,3720.380352
397.402311,118,3721.28116
395.004951,128,3722.19276
321.06505,89,3722.842036
431.802683,135,3723.903706
344.664061,86,3724.556438
321.351931,97,3725.295585
418.461462,128,3726.236542
373.969104,120,3727.109433
412.79265,123,3753.33471
400.349497,126,3754.180697
422.65176,127,3755.066024
396.882569,119,3756.187291
395.451277,123,3757.062918
438.269931,128,3758.027757
427.227762,132,3759.013054
405.707375,119,3759.872852
427.938868,118,3760.76084
417.522469,145,3761.825525
402.451251,129,3762.720289
328.467905,82,3763.434946
321.379388,87,3763.990909
418.916418,128,3764.936808
415.969851,125,3765.906236
402.665418,124,3766.829118
410.920719,122,3767.784011
420.245895,136,3795.243692
436.075657,127,3796.297825
434.774,124,3797.288937
408.199596,133,3798.472833
411.749612,122,3799.475629
341.369446,101,3800.319497
337.69394,89,3801.179654
329.955077,108,3802.106628
412.510011,123,3803.226582
400.497635,122,3804.207066
416.065832,123,3805.274194
428.690848,125,3806.338776
411.251855,127,3807.453795
385.779773,121,3808.53661
413.193997,123,3809.61767
422.219144,124,3810.678212
324.789694,101,3811.568375
424.291695,134,3839.613286
349.20003,88,3840.200903
428.178896,121,3841.110766
427.917969,130,3842.216383
410.388866,130,3843.229825
428.228594,121,3844.062621
424.742307,125,3844.934093
424.161175,126,3845.875587
207.900236,138,3846.867641
326.124484,78,3847.467292
426.27286,128,3848.431234
405.678805,123,3849.404069
400.271868,126,3850.350731
430.442676,121,3851.220411
367.630116,124,3852.192715
426.789181,124,3853.082659
411.979008,122,3854.014161
401.749603,121,3879.294944
386.504848,129,3880.150217
436.715184,126,3881.114843
353.230728,90,3881.736214
410.912219,122,3882.645485
399.263484,125,3883.560548
432.580683,125,3884.412627
424.933109,124,3885.314067
406.560586,121,3886.187397
432.311531,122,3887.082731
415.826427,123,3887.984187
320.749355,96,3888.696888
427.636926,125,3889.641467
405.814207,126,3890.572978
335.198495,86,3891.181418
431.676982,123,3892.126279
415.792901,132,3893.05128
419.757434,128,3918.382684
425.378581,119,3919.140804
406.868245,130,3920.06023
418.621946,119,3920.906743
424.477654,122,3921.740787
396.703651,116,3922.574663
400.564712,122,3923.436742
365.632597,122,3924.274658
421.572688,122,3925.191632
418.880823,138,3926.177769
421.754309,129,3927.147764
407.650136,146,3928.17659
435.818272,131,3929.189615
355.815252,132,3930.147672
429.563708,124,3931.060266
414.671624,123,3931.962212
408.428663,122,3932.847086
418.456805,124,3958.81382
421.698572,150,3959.853446
427.950808,138,3960.85005
440.965988,125,3961.722358
328.010883,108,3962.514973
411.533011,132,3963.473315
428.450395,116,3964.323463
420.518107,133,3965.312385
328.652425,113,3966.116119
345.634147,97,3966.858915
409.844711,123,3967.784142
357.686885,129,3968.756912
435.288929,137,3969.85115
435.53958,122,3970.769908
390.728093,138,3971.818498
422.51708,132,3972.734648
416.860872,119,3998.88218
402.185677,127,3999.871553
421.402804,124,4000.852864
401.712798,147,4001.837093
418.565935,144,4002.901709
426.909531,116,4003.72815
430.390851,126,4004.664779
418.540739,130,4005.660394
429.006865,118,4006.577361
419.952554,128,4007.544848
418.189412,121,4008.419021
398.356467,121,4009.344249
423.113881,124,4010.253214
419.709109,116,4011.151027
392.740053,128,4012.083523
392.416261,126,4012.960509
421.744284,124,4038.619264
325.89566,77,4039.14625
419.113312,116,4039.972305
417.591578,110,4040.772799
444.418851,122,4041.655899
413.862376,120,4042.533175
425.00828,124,4043.406785
402.663133,120,4044.295439
407.283416,120,4045.184158
408.16085,118,4046.031197
384.926111,133,4047.030896
432.409475,130,4047.986763
378.312167,117,4048.862119
359.701598,123,4049.772497
383.244559,124,4050.684394
415.379967,127,4051.664563
430.070498,124,4052.524121
423.11249,119,4078.609861
399.673638,121,4079.367839
420.981549,114,4080.213341
433.689766,127,4081.114131
417.194906,237,4082.791444
381.20194,122,4083.649704
426.323009,129,4084.648964
408.474679,125,4085.610359
396.927485,124,4086.534289
435.166642,127,4087.444863
407.803107,130,4088.358556
417.374424,138,4089.430729
384.054036,116,4090.31496
451.696129,124,4091.333706
387.379093,125,4092.235498
423.288855,131,4093.230094
429.183189,121,4118.252712
435.009142,127,4119.100146
427.374465,129,4120.070416
423.022537,117,4120.968771
407.226086,125,4121.939339
427.251573,125,4122.846567
434.632596,129,4123.728625
401.521176,133,4124.696052
386.185431,131,4125.613803
344.45516,87,4126.333266
425.701409,121,4127.234225
423.29483,129,4128.31151
408.035651,124,4129.243641
429.020645,125,4130.120183
428.17837,145,4131.224189
419.707273,125,4132.114307
420.590367,120,4157.466523
422.018477,124,4158.221744
418.229499,118,4159.048633
423.613076,127,4159.990491
425.829596,120,4160.796659
415.894227,120,4161.647305
406.583338,122,4162.525495
426.064651,121,4163.361012
428.546379,133,4164.406054
423.402117,123,4165.250345
422.752891,120,4166.144487
434.777383,113,4168.459383
436.962517,127,4169.36877
442.005456,127,4170.362468
406.316967,119,4171.249863
425.845868,140,4172.256214
441.919138,119,4173.225915
423.647354,122,4198.378734
431.857731,127,4199.296873
434.730126,125,4200.187376
421.265401,124,4200.997507
407.058342,116,4201.81341
412.464973,118,4202.697621
411.553968,121,4203.599195
433.442306,117,4204.373069
431.441084,117,4205.157844
419.785046,125,4206.107451
423.607448,128,4207.044972
429.54064,118,4207.872658
415.543562,119,4208.738692
408.056353,118,4209.614548
428.148084,124,4210.575031
411.358725,123,4211.492015
434.79673,117,4212.399641
417.027845,117,4237.61244
432.087388,119,4238.436275
414.570259,119,4239.3197
414.581804,130,4240.252498
433.221647,120,4241.105509
434.778397,123,4242.057277
314.309195,76,4242.660874
345.394347,106,4243.418262
414.416758,122,4244.329665
429.249872,123,4245.236058
332.335506,88,4245.872507
374.111662,121,4246.74224
409.301627,122,4247.660407
383.760083,117,4248.554157
427.201809,139,4249.589742
432.158803,118,4250.45225
426.508655,123,4251.357738
426.053962,119,4276.963329
412.074986,117,4277.695152
313.178544,91,4278.364228
407.225888,136,4279.352165
428.775842,121,4280.181066
423.137196,121,4281.056855
415.277558,117,4281.895805
406.182872,115,4282.640698
428.491593,117,4283.456123
403.34201,116,4284.327056
420.105573,134,4285.294868
435.825078,118,4286.207925
429.213381,125,4287.085423
425.361742,116,4287.938824
431.759278,118,4288.823834
451.751845,126,4289.752959
443.095941,122,4290.691855
428.363888,132,4316.272709
433.8942,125,4317.145426
434.25244,118,4317.953706
359.128069,112,4318.784237
428.985077,122,4319.587596
433.383588,124,4320.445702
449.501072,116,4321.330752
428.397339,122,4322.175338
363.37256,121,4323.056789
409.564585,127,4324.03839
340.524977,100,4324.773955
417.941665,122,4325.733374
423.596706,117,4326.52583
435.515439,126,4327.464006
437.469082,125,4328.420924
421.392095,119,4329.264433
359.989908,106,4330.073878
428.462694,119,4330.9586
428.772304,125,4356.608227
427.630781,119,4357.452602
437.775854,128,4358.300573
426.247087,122,4359.191595
351.931734,108,4359.987977
420.580495,119,4360.875483
441.425098,121,4361.745472
450.208322,120,4362.59806
426.076019,117,4363.579198
421.384752,120,4364.472131
418.007676,113,4365.334409
350.351634,96,4366.06758
429.204921,121,4366.944001
405.431719,122,4367.889547
431.820621,127,4368.841453
432.104584,120,4369.74989
424.95296,117,4370.62781
426.760471,114,4400.627208
435.811448,128,4401.584299
437.659137,122,4402.412314
448.796648,123,4403.29183
432.757332,120,4404.145815
423.008201,118,4404.973408
415.634298,117,4405.932042
420.845315,123,4406.815288
423.577923,117,4407.665514
428.480132,123,4408.588419
422.380279,122,4409.493715
366.850334,113,4410.367278
433.475895,123,4411.27309
437.036402,124,4412.184394
412.504476,120,4413.090494
433.291562,133,4414.095029
408.896023,123,4414.994423
419.129494,118,4445.193569
408.025477,127,4446.042542
422.40063,123,4446.871846
405.103345,122,4447.784667
424.439434,131,4448.7142
422.519846,128,4449.662741
422.326911,132,4450.616505
373.632297,101,4451.33665
398.905476,127,4452.297332
438.890436,123,4453.188613
423.668992,132,4454.250988
416.303195,125,4455.185174
427.748961,119,4456.048157
413.008193,124,4456.998159
448.927793,115,4457.857134
407.033762,119,4458.764806
306.163389,78,4459.356867
423.908103,115,4489.626186
428.121733,122,4490.476615
429.905413,129,4491.394954
433.309213,119,4492.354247
427.08896,119,4493.224514
441.204246,122,4494.313089
439.524758,124,4495.32854
419.925076,133,4496.744794
435.467692,117,4497.697695
426.209773,125,4498.670913
441.645549,122,4499.643362
437.632851,123,4500.715822
426.192441,123,4501.812221
361.847224,137,4502.979365
447.717976,116,4503.972861
444.312331,116,4505.185388
428.421139,121,4506.31451
415.857603,124,4535.913208
414.457574,126,4536.908895
439.474713,124,4537.803592
439.182943,166,4539.161479
435.63842,119,4540.410413
436.176812,116,4541.417453
396.231415,127,4542.392699
427.697132,124,4543.389673
431.936142,126,4544.382079
389.161797,126,4545.627784
417.492538,124,4546.643445
416.627258,129,4547.656703
427.889034,126,4548.753761
436.426999,122,4549.733636
441.42784,122,4550.67798
426.400045,133,4551.744728
424.212135,126,4579.060813
424.753164,122,4579.953098
440.638349,123,4580.854016
430.05489,126,4581.769859
442.730739,127,4582.737305
428.599394,118,4583.620044
443.297229,124,4584.541611
457.992748,116,4585.416652
427.543754,140,4586.47881
441.926703,124,4587.418
439.700474,126,4588.366475
446.35474,123,4589.360508
432.243168,127,4590.304459
438.89883,125,4591.252338
431.621567,132,4592.252822
434.839158,119,4593.207953
417.798447,123,4620.89252
353.891275,93,4621.52424
428.667347,121,4622.444735
437.183819,116,4623.358825
449.936376,126,4624.271545
434.165306,119,4625.137003
440.653048,118,4626.03794
432.429901,119,4627.001601
445.01714,122,4627.968877
405.176606,114,4628.829888
419.13209,126,4629.85325
433.808312,124,4630.796089
432.965415,118,4631.701611
450.904994,116,4632.62079
431.779548,123,4633.581425
433.453343,125,4634.581552
367.874639,107,4635.393002
324.542072,99,4636.177403
442.409659,123,4663.594805
420.984245,119,4664.491567
440.376289,123,4665.391266
376.387068,132,4666.34109
366.69959,108,4667.151186
423.77564,117,4667.975879
418.379777,123,4669.052386
438.653862,122,4670.014325
435.440059,116,4670.880905
460.331405,116,4672.631547
439.632583,120,4673.516639
453.633071,125,4674.42997
344.154779,113,4675.270081
351.433015,93,4676.012471
432.16747,122,4676.926721
433.744379,124,4677.83296
440.950728,118,4678.731868
460.364584,128,4704.4703
336.452436,114,4705.222652
431.904114,119,4706.086852
443.665849,124,4706.976509
429.085508,122,4707.872777
441.134611,124,4708.781532
426.82783,120,4709.655046
332.960032,85,4710.273436
431.21949,122,4711.210359
409.866426,120,4712.100278
452.298062,117,4712.951657
440.182303,115,4713.832031
438.835516,126,4714.784947
462.214461,119,4715.680857
435.483817,124,4716.605094
434.136047,121,4717.521683
433.224054,122,4718.430021
441.522036,120,4744.700347
430.602757,120,4745.507575
425.394221,126,4746.358824
436.266859,128,4747.286907
447.081829,118,4748.607714
410.544082,121,4749.530888
438.919393,118,4750.422122
442.552287,131,4751.412821
442.47565,120,4752.315756
447.223875,120,4753.179511
439.459299,124,4754.084359
436.323552,125,4755.020801
356.51099,103,4755.813072
430.736756,116,4756.664226
437.735507,125,4757.526202
412.324955,125,4758.514064
438.669368,119,4759.398082
447.476265,124,4784.82807
423.653905,135,4785.767958
441.298081,133,4786.714673
342.904444,82,4787.339774
449.122612,123,4788.176607
392.982205,117,4789.044008
444.687803,124,4789.971349
428.367059,127,4790.961243
420.367924,127,4791.910789
458.32536,122,4792.779222
419.593815,115,4793.647929
341.983707,98,4794.347861
441.330588,122,4795.286705
335.511423,92,4795.939304
430.011588,112,4796.752268
383.44735,121,4797.665771
433.442135,116,4798.513469
421.712794,119,4823.538524
446.008552,118,4824.328695
426.054609,124,4825.208131
429.100208,121,4826.076423
450.413738,132,4827.025199
328.194134,82,4827.635216
441.426364,119,4828.502287
420.742676,122,4829.388635
438.041449,117,4830.246566
420.064001,121,4831.136235
452.760489,123,4832.085821
439.970042,122,4832.994374
446.529751,119,4833.89207
444.471011,119,4834.783045
432.83935,131,4835.814808
458.337161,133,4836.753934
441.337411,126,4837.727901
449.336482,119,4865.47332
442.82972,121,4866.348772
427.9552,129,4867.310211
454.499184,120,4868.184246
454.327071,126,4869.116927
443.732574,117,4870.02539
461.700386,117,4870.977481
463.902889,141,4872.084999
435.257994,119,4873.027226
461.326945,125,4874.037908
434.742858,133,4875.10463
437.198986,131,4876.208418
315.59974,79,4876.81783
461.796916,122,4877.786904
455.440841,116,4878.691716
433.639993,121,4879.60238
433.252261,122,4880.611495
313.476402,79,4881.226041
439.785328,122,4907.94037
429.110128,122,4908.816676
293.720659,143,4909.901732
447.759808,121,4910.868862
441.100728,118,4911.752614
465.07294,120,4912.725091
422.981014,115,4913.544594
436.342359,127,4914.508365
436.621004,118,4915.436942
424.36706,153,4916.59382
301.729822,123,4917.534101
431.668967,122,4918.447006
444.04448,121,4919.402714
457.19901,120,4920.243196
459.77906,120,4921.158147
434.481632,130,4922.153637
427.129036,121,4948.919451
462.636113,132,4949.757749
421.486942,118,4950.611495
474.356272,114,4951.469626
422.279062,119,4952.399286
437.187091,116,4953.633144
455.455441,121,4954.638325
448.906398,124,4955.568424
448.113348,129,4956.565851
447.466939,118,4957.500625
368.880727,100,4958.282337
452.614543,113,4959.162949
462.57973,133,4960.174322
434.010404,127,4961.433362
447.802732,113,4962.595638
470.619444,139,4963.709231
411.812442,117,4964.632627
446.420137,116,4993.111855
450.221818,127,4994.018956
440.197295,113,4994.873016
447.85985,118,4995.746589
415.4847,123,4996.702252
311.001813,107,4997.508264
468.682463,118,4998.393709
451.75994,121,4999.335515
446.542034,129,5000.36931
464.971611,116,5001.429438
434.452325,128,5002.794466
341.237179,87,5003.722048
308.055011,82,5004.387085
459.458072,124,5005.362391
435.790161,116,5006.277394
443.354673,114,5007.17891
370.718467,115,5008.145227
439.443054,127,5009.064998
468.679832,132,5039.232458
453.509741,140,5040.375822
438.807628,125,5041.656498
425.358831,128,5042.654737
451.696,118,5043.558158
418.159842,115,5044.441996
434.364669,122,5045.72072
445.7935,137,5046.804981
446.667802,118,5047.786924
436.069113,118,5048.716972
326.458616,78,5049.31852
454.224479,116,5050.214163
333.440326,148,5051.345113
450.040245,128,5052.365487
439.200724,122,5053.343405
467.832476,125,5054.334702
431.300931,115,5055.267228
459.853438,115,5083.365293
450.325202,114,5084.256435
436.720197,112,5085.205189
460.562484,118,5086.279541
451.357991,116,5087.208936
458.256295,122,5088.238435
443.167964,113,5089.145089
442.994135,126,5090.540395
443.571448,126,5091.506105
208.064752,93,5092.266287
456.252051,120,5093.202089
441.064053,119,5094.12884
395.279613,120,5095.514397
453.53561,122,5096.524055
448.557344,127,5097.541884
414.783659,115,5098.374709
432.489204,130,5099.485946
417.578347,116,5130.77662
434.611435,120,5132.123141
459.722448,123,5133.163521
420.593938,125,5134.108242
451.6688,121,5135.090106
383.525771,123,5136.008227
436.492835,124,5137.017849
443.01187,127,5138.107363
434.684089,120,5139.263988
460.237929,118,5140.264568
452.55858,122,5141.661667
408.589095,119,5142.89344
462.127466,119,5143.910655
426.066598,121,5144.96958
436.081488,136,5146.074532
446.808178,127,5147.150406
455.666536,122,5148.457792
426.543931,113,5179.33519
448.794782,121,5180.253894
422.913564,142,5181.259302
431.742271,124,5182.173533
445.334164,112,5182.978437
461.404148,121,5183.926954
430.011979,124,5184.916002
326.854028,90,5185.603025
444.91696,123,5186.514834
449.430052,124,5187.444522
437.246494,134,5188.437911
457.984601,117,5189.364202
441.490988,121,5190.272439
453.596266,127,5191.274402
432.796881,115,5192.100843
453.056862,119,5193.067067
383.767294,118,5193.995193
455.550669,129,5219.645493
429.497998,125,5221.962976
428.644411,140,5222.976007
458.853458,118,5223.854151
436.715604,133,5224.823766
437.720294,129,5225.80945
414.512435,125,5226.734687
434.214401,140,5227.823579
449.731138,123,5228.739764
451.089062,124,5229.654818
442.007447,124,5230.595773
447.505952,127,5231.543603
454.959848,130,5232.530661
460.886275,124,5233.488998
437.144069,123,5234.433514
445.9371,127,5235.377795
