#{"t_start": 1772488659.2345192, "env_id": "None"}
r,l,t
404.766134,134,3270.376851
333.645428,116,3271.157832
370.941014,119,3272.080896
395.074241,124,3273.127187
430.572133,124,3274.073849
394.461608,120,3274.906769
405.838649,133,3275.808222
404.610482,141,3276.849807
405.029058,125,3277.735559
393.88543,117,3278.658401
410.115241,122,3279.539866
414.069802,129,3280.533052
363.169001,115,3281.339835
397.850022,122,3282.201812
414.497351,133,3283.223271
417.858907,116,3284.087046
385.041299,120,3310.396739
331.065199,113,3311.139195
397.283587,126,3312.087645
397.359524,125,3312.950074
409.680257,117,3313.758831
357.785556,125,3314.695681
364.787086,115,3315.506431
399.699244,122,3316.401833
379.983154,122,3317.278349
359.723756,103,3317.997153
379.426876,114,3318.920505
325.520365,106,3319.685474
379.487068,111,3320.485711
372.06318,115,3321.443041
430.152228,119,3322.338182
404.947869,123,3323.298736
351.592179,110,3324.046752
367.262357,127,3350.440829
414.392753,129,3351.319623
416.770629,121,3352.201775
408.961244,134,3353.130315
399.417543,123,3353.949183
407.270618,133,3354.956831
350.958082,117,3355.77922
396.678242,121,3356.651593
388.854897,124,3357.536615
401.646011,120,3358.332769
397.505183,125,3359.289036
414.567151,136,3360.255364
374.250029,125,3361.195644
379.96291,123,3362.073517
406.807717,133,3363.057028
426.855187,127,3364.076992
386.06275,119,3364.971067
402.47725,130,3391.342919
402.727062,117,3392.138793
397.916456,130,3393.045311
428.549106,129,3394.033996
387.327744,125,3394.938436
378.096619,120,3395.745107
332.878261,124,3396.63373
378.172642,120,3397.530334
359.04735,122,3398.406498
340.538217,102,3399.199475
295.498892,91,3399.850453
389.36676,120,3400.706693
417.409605,120,3401.615469
408.526133,117,3402.44567
360.875353,122,3403.399079
396.553134,122,3404.330924
349.53412,99,3405.027733
400.497424,113,3430.691086
387.566949,116,3431.410928
404.942434,115,3432.228147
406.37222,122,3433.119853
384.535262,121,3433.982826
426.185596,121,3434.870201
403.078189,120,3435.653828
391.624378,122,3436.521804
424.813408,120,3437.466578
414.037856,126,3438.383358
400.497289,129,3439.360159
381.421463,115,3440.125701
405.284267,119,3440.99966
394.146362,116,3441.916223
408.830812,119,3442.80455
403.946074,129,3443.759485
373.936419,131,3444.656072
357.176625,115,3470.33598
333.911583,106,3471.249416
411.70234,118,3472.312517
361.876076,124,3473.35785
417.979165,135,3474.328739
306.350567,74,3474.930943
426.330993,131,3475.866191
388.971915,112,3476.651127
403.834755,130,3477.632318
409.560264,126,3478.527886
390.823945,120,3479.470062
398.41117,126,3480.405079
413.207782,125,3481.346683
404.515309,129,3483.345975
410.098017,126,3485.684813
366.821742,117,3486.665259
394.493317,124,3487.564683
420.581982,132,3513.198869
402.385478,118,3514.018808
396.968489,127,3514.954378
379.551268,121,3515.917111
397.255438,117,3516.689511
423.360997,123,3517.640769
429.307833,122,3518.480715
418.228407,136,3519.499324
377.696439,122,3520.418497
373.971824,116,3521.236505
395.776246,129,3522.25763
407.553593,136,3523.239469
415.860034,124,3524.208234
384.057137,140,3525.207223
413.039628,121,3526.116182
386.366343,113,3526.940251
385.033564,110,3527.758292
395.678213,123,3553.257026
400.507457,125,3554.067692
365.459387,124,3554.991004
388.821014,120,3555.817386
410.717405,128,3556.640094
402.064686,122,3557.56565
387.549096,121,3559.979191
400.571563,124,3561.05772
374.517151,125,3562.003919
397.0366,119,3562.874644
409.698264,123,3563.805622
396.806515,125,3564.6663
405.740837,129,3565.581101
405.323384,119,3566.483979
404.814753,124,3567.374664
392.497938,132,3568.396102
396.943633,142,3593.865395
377.87337,120,3594.705549
432.16215,130,3595.608412
430.176401,117,3596.426132
423.900281,125,3597.354518
415.76865,136,3598.284878
400.75006,127,3599.230343
414.697074,124,3600.121689
398.456767,120,3601.005232
428.801195,141,3602.079448
396.438787,123,3602.959519
405.867551,122,3603.958843
393.812985,123,3604.837352
310.27847,88,3605.473723
400.057682,128,3606.48677
418.572573,127,3607.379931
399.191168,121,3608.327757
406.060298,176,3634.15163
388.417002,121,3635.03978
312.488521,76,3635.562859
364.3961,251,3637.450469
400.450954,119,3638.307407
404.491628,122,3639.230732
424.884301,131,3640.229186
406.66874,131,3641.162996
390.809852,134,3642.160773
414.775182,122,3643.066946
417.73959,129,3644.058762
403.187302,128,3645.002722
388.743249,149,3646.142132
418.421795,133,3647.104647
394.52145,172,3673.162428
396.560854,130,3674.087541
414.991557,122,3675.050328
412.453385,127,3675.963989
314.360861,76,3676.541202
407.838916,129,3677.486384
405.636105,124,3678.363501
390.452969,117,3679.258713
408.428069,127,3680.162388
396.857675,127,3681.124228
400.79127,127,3682.079505
358.721475,124,3682.997084
424.540487,123,3683.939959
407.372585,123,3684.827331
411.331956,124,3685.778149
395.929761,135,3686.735035
417.10583,124,3687.682132
377.668046,119,3713.177014
412.382983,118,3713.924118
423.291474,122,3714.852563
375.147434,126,3715.745068
423.036669,120,3716.625435
425.052878,119,3717.44424
407.636711,130,3718.323984
412.676321,120,3719.251543
409.637916,125,3720.139539
410.3597,123,3721.068501
417.965389,124,3721.98701
404.432744,118,3722.855633
387.654426,121,3723.815738
419.714361,129,3724.783594
417.223619,124,3725.748112
420.347208,123,3726.60325
422.617716,126,3727.612307
416.129177,120,3753.645047
405.173979,137,3754.620393
418.040063,136,3755.828642
433.320974,122,3756.748078
403.873269,123,3757.595121
412.810772,126,3758.58347
422.401822,124,3759.493651
398.822884,121,3760.361974
413.160518,131,3761.361921
420.681149,125,3762.253388
432.895834,128,3763.275755
399.611392,119,3764.117797
418.95985,123,3765.003977
430.479061,128,3765.960747
407.757546,141,3766.974192
436.347798,122,3767.966643
411.287451,120,3795.318637
408.922678,124,3796.3877
348.948878,114,3797.324329
417.445347,125,3798.420911
389.010453,119,3799.389005
429.176272,122,3800.413168
422.815864,117,3801.440956
430.527317,130,3802.554415
388.937628,129,3803.733109
333.983439,92,3804.520628
334.133803,80,3805.238537
396.990377,125,3806.279737
433.648829,146,3807.617857
438.572531,128,3808.702215
403.667066,126,3809.805435
422.086444,124,3810.867538
411.296155,128,3811.967878
413.014339,127,3839.870182
404.181635,135,3840.84833
393.142692,122,3841.898739
322.098512,78,3842.441879
319.198478,78,3843.103246
413.22491,123,3843.953347
421.389243,122,3844.786739
435.151569,131,3845.782072
415.970914,119,3846.617469
322.94358,106,3847.478781
428.10178,118,3848.343477
406.79279,127,3849.346246
411.701314,128,3850.304438
419.63322,123,3851.192416
422.030308,131,3852.203323
327.840619,82,3852.761368
384.703593,142,3853.846573
442.661598,130,3879.234064
436.504418,121,3880.009346
422.541664,129,3880.983691
428.765087,127,3881.862822
417.748093,123,3882.80674
409.923513,124,3883.704807
438.153574,129,3884.55869
418.721848,123,3885.502197
402.921736,124,3886.359782
430.402326,131,3887.346605
418.080295,122,3888.260042
434.465471,120,3889.133593
427.874536,123,3890.064365
439.458663,118,3890.929414
404.031834,119,3891.803042
410.545235,128,3892.730437
336.313265,88,3893.384229
417.239234,134,3918.729921
430.973012,124,3919.503825
439.744693,124,3920.408512
325.473744,101,3921.129947
411.989561,127,3922.010459
398.209857,136,3922.973803
417.105343,122,3923.793468
394.681065,121,3924.671902
432.607753,126,3925.613485
429.411906,126,3926.532789
397.63636,122,3927.439434
436.044546,122,3928.319662
422.891597,119,3929.204046
424.444876,126,3930.117036
415.554185,149,3931.244413
415.841443,132,3932.210415
416.437485,115,3958.169116
402.943634,111,3958.858346
329.643543,88,3959.473323
368.982164,120,3960.349195
423.022963,127,3961.25084
398.773367,136,3962.24732
425.728128,130,3963.183609
438.643098,123,3964.03818
431.492034,118,3964.957003
437.136267,130,3965.867298
369.905196,133,3966.874639
423.577426,123,3967.801173
424.688254,119,3968.725058
393.9713,129,3969.741876
351.313145,109,3970.584231
422.91373,123,3971.455865
421.263617,123,3972.366979
421.01747,128,3998.623911
429.612801,131,3999.468778
385.861299,123,4000.5368
403.427299,126,4001.402327
411.497838,122,4002.294549
323.705138,92,4003.011784
433.807718,123,4003.858792
435.459315,128,4004.844031
406.570728,124,4005.726568
316.151742,108,4006.589311
409.574867,119,4007.510857
429.553375,123,4008.400035
419.564114,128,4009.38733
393.088842,139,4010.372673
403.106207,122,4011.314303
423.14698,121,4012.227574
435.353956,132,4013.209234
399.208768,120,4038.742805
439.30149,119,4039.555552
429.191732,128,4040.5049
434.968446,125,4041.405795
419.490293,115,4042.21124
414.246683,123,4043.068887
419.563471,118,4043.954712
429.754366,123,4044.895583
417.246569,119,4045.711
347.883907,94,4046.452476
430.512777,124,4047.399088
385.257833,128,4048.340947
416.786514,124,4049.26661
420.021106,123,4050.110304
414.222937,115,4050.972053
407.542939,131,4051.952993
413.332255,116,4052.808528
429.534597,123,4078.84132
432.066145,116,4079.65143
420.902298,124,4080.514063
424.020711,123,4081.379941
365.498489,111,4082.208677
420.784575,129,4083.121459
431.566905,126,4084.049769
430.358998,134,4085.060349
422.63248,123,4085.943223
432.052799,157,4087.141719
366.440686,158,4088.288936
404.502418,145,4089.388664
422.16841,121,4090.307838
394.239231,169,4091.649027
421.205872,115,4092.496307
418.841767,122,4093.454401
288.820848,101,4118.289209
436.018223,126,4119.145775
436.788457,125,4120.114894
411.636285,122,4121.025537
410.450275,123,4121.963587
429.508376,146,4122.996943
428.447773,123,4123.9019
432.678405,139,4124.892933
421.635781,125,4125.746648
440.210436,117,4126.645917
440.136724,127,4127.673059
425.366948,116,4128.610804
431.395747,123,4129.540112
417.08336,123,4130.438717
407.303586,119,4131.292728
324.333019,191,4132.712862
426.938293,119,4157.928302
454.506699,127,4158.80115
430.299888,126,4159.719046
336.646641,95,4160.308814
383.849351,130,4161.244473
421.667728,121,4162.14795
315.491646,97,4162.794977
423.399074,121,4163.695413
427.59494,133,4164.68227
394.421574,111,4165.487837
411.75321,116,4166.373232
417.779855,125,4168.746042
415.561749,124,4169.629184
422.171518,127,4170.583629
404.361545,120,4171.501092
388.563428,118,4172.393082
418.029686,127,4173.456361
315.625078,103,4198.407585
445.126873,122,4199.278055
425.449701,122,4200.145281
438.82315,132,4201.036546
419.83305,119,4201.89344
340.029794,84,4202.508925
419.784533,120,4203.362423
433.374209,127,4204.214507
431.743833,126,4205.093606
426.198704,118,4205.977737
416.907749,125,4206.896053
386.782052,134,4207.892022
412.606614,135,4208.86508
422.081281,115,4209.671341
417.734793,125,4210.64214
436.796225,122,4211.597915
442.695068,123,4212.542389
334.753884,94,4237.536548
388.873266,123,4238.41474
325.302031,87,4239.033484
434.463847,118,4239.901137
373.594404,116,4240.742106
401.855296,112,4241.569985
418.764854,121,4242.520827
425.67302,126,4243.46956
413.405845,118,4244.321861
420.917154,119,4245.209113
404.230211,115,4246.065561
433.161783,125,4246.968689
435.360696,118,4247.829341
354.472615,110,4248.656929
433.579346,122,4249.564556
440.954217,119,4250.453768
406.430469,122,4251.361977
375.80923,112,4276.884299
432.801533,119,4277.650401
421.973913,114,4278.456946
208.134503,64,4278.930201
417.408178,125,4279.798706
415.121483,122,4280.670937
415.548537,124,4281.59027
429.822756,117,4282.321937
433.487618,119,4283.182064
359.402656,97,4283.923594
430.297062,127,4284.78687
345.485762,105,4285.564534
440.041675,115,4286.439757
441.140698,135,4287.435157
402.742099,115,4288.313067
433.906519,122,4289.18
444.606323,118,4290.057025
389.677938,121,4290.965787
399.736361,123,4316.539554
419.679313,118,4317.269511
428.825949,118,4318.079394
429.790869,118,4318.972967
337.825942,98,4319.650787
430.465454,110,4320.382684
366.726629,154,4321.508748
430.873722,123,4322.396443
421.35486,120,4323.332397
406.089668,118,4324.163195
414.502967,131,4325.13774
401.453352,125,4326.081481
400.967715,117,4326.918813
404.124061,114,4327.803419
433.207843,122,4328.653149
436.88451,116,4329.542465
440.929619,119,4330.483062
433.621411,109,4356.068489
426.020644,121,4356.83432
363.333719,111,4357.606497
427.715071,127,4358.554746
428.066795,117,4359.387031
420.195062,128,4360.258031
419.173755,117,4361.128119
343.894727,106,4361.929769
420.459328,130,4362.975592
423.777365,121,4363.88735
388.315419,114,4364.688873
431.028889,118,4365.605742
412.384011,134,4366.620931
422.94072,120,4367.549793
408.61181,119,4368.403733
422.880729,133,4369.416133
456.681852,128,4370.37187
424.713446,121,4400.458237
420.603795,119,4401.335206
366.106067,111,4402.090831
376.197764,102,4402.811653
419.240076,117,4403.672365
450.34003,122,4404.520689
409.799021,122,4405.44452
431.487718,126,4406.404788
445.387005,114,4407.243105
431.250984,117,4408.135067
439.63534,126,4409.05009
443.116031,119,4409.961233
424.222824,117,4410.809638
429.16717,120,4411.735166
429.294711,118,4412.628284
430.488405,122,4413.495985
436.064673,123,4414.389552
440.757484,114,4444.579408
446.496104,119,4445.37325
434.634491,118,4446.20327
396.682474,114,4447.000264
446.744181,117,4447.897139
422.97672,120,4448.718522
336.659969,100,4449.474542
433.91197,123,4450.34704
425.250606,125,4451.266294
435.966961,118,4452.140956
417.771893,117,4452.99647
435.126002,123,4454.001268
435.205195,117,4454.856638
417.713184,128,4455.779307
346.766835,84,4456.466708
450.030018,127,4457.416229
423.501815,126,4458.37763
438.496052,134,4459.353889
444.175161,122,4489.674337
421.007589,122,4490.527032
428.310595,122,4491.420034
394.385279,124,4492.399778
417.854376,126,4493.383528
383.906275,115,4494.429492
441.550183,124,4495.413607
424.658384,119,4496.708445
430.992358,122,4497.72512
452.747183,114,4498.582396
438.688604,123,4499.557548
367.98319,115,4500.527296
379.555522,113,4501.571085
342.913305,101,4502.398862
438.649967,118,4503.452233
415.068176,117,4504.539468
442.619077,123,4505.832164
435.785053,115,4535.378337
431.968265,123,4536.319592
424.706557,122,4537.233738
423.188444,121,4538.125551
435.219331,119,4539.19352
422.45846,124,4540.487118
431.985046,124,4541.503121
387.415316,112,4542.38653
447.554319,120,4543.347798
418.821717,133,4544.38958
406.435195,125,4545.667644
445.276146,118,4546.586017
437.936439,129,4547.607399
437.203807,120,4548.671653
424.725501,123,4549.645342
427.413646,125,4550.619763
425.299557,124,4551.598737
436.097371,120,4578.830473
416.339717,122,4579.750308
448.070065,126,4580.662405
459.879678,122,4581.592309
431.920365,125,4582.539237
456.641381,119,4583.378529
432.914099,118,4584.283463
438.897269,122,4585.219743
449.998564,127,4586.165484
431.470539,117,4587.081598
374.027158,115,4587.90444
426.16598,136,4588.961533
407.665692,126,4589.959442
429.199469,118,4590.87134
370.96851,116,4591.762338
439.322805,122,4592.726572
436.556346,124,4620.392043
432.876201,127,4621.301411
439.252472,118,4622.173078
417.528699,121,4623.106865
430.711834,115,4623.938267
444.908031,122,4624.856602
350.972278,103,4625.669303
433.766951,122,4626.598695
427.162536,115,4627.543801
440.572206,116,4628.395213
442.079354,119,4629.334545
441.219513,118,4630.278478
438.61329,119,4631.232208
436.410526,124,4632.204292
427.957002,114,4633.021661
426.17362,118,4633.989572
438.734961,125,4634.970528
418.301089,120,4635.933573
440.253559,119,4663.329339
432.135391,120,4664.190828
445.684707,125,4665.1336
403.030692,122,4666.022883
434.329386,123,4666.917722
453.882763,121,4667.790001
435.907028,119,4668.794755
385.42722,113,4669.686339
439.197727,118,4670.598412
441.009365,124,4672.367357
434.926741,122,4673.292703
432.552681,121,4674.2057
433.428025,112,4675.041985
447.917139,121,4675.978478
433.865807,111,4676.799597
425.882577,116,4677.652036
448.609616,123,4678.584436
431.025486,120,4704.265213
416.641052,123,4705.078545
350.496277,94,4705.737493
449.627878,122,4706.685107
426.230333,117,4707.509852
437.898484,120,4708.381552
382.040371,110,4709.155056
365.841764,102,4709.925333
420.707704,114,4710.774713
348.424741,102,4711.536775
441.253487,120,4712.416865
382.793404,114,4713.300821
371.392559,100,4714.076327
449.2988,119,4714.945873
449.74246,124,4715.867049
428.981905,118,4716.768341
446.366194,115,4717.619549
443.522428,116,4718.525255
444.407668,114,4744.72921
429.679723,121,4745.546238
391.102268,115,4746.334553
455.541869,119,4747.145421
432.027095,115,4748.447397
435.661927,124,4749.406217
437.488366,114,4750.257084
445.535576,120,4751.19426
417.64193,119,4752.067694
344.526067,86,4752.695706
447.428369,123,4753.63213
442.745053,122,4754.52876
446.306209,119,4755.434403
450.75174,126,4756.333691
435.569002,116,4757.153766
435.118999,122,4758.116283
441.699465,118,4758.979752
435.215751,118,4784.388422
438.063553,122,4785.231154
424.853906,122,4786.093142
359.698423,108,4786.897151
425.433872,121,4787.742656
384.451574,117,4788.611899
437.818507,133,4789.585319
385.250956,112,4790.419554
447.871712,127,4791.385235
432.33999,117,4792.20918
444.840899,118,4793.125061
452.199116,123,4794.025314
430.29655,126,4794.915626
420.107824,124,4795.888323
349.740895,111,4796.686219
437.55314,117,4797.559978
403.150252,124,4798.485314
451.026072,125,4823.520466
330.953199,98,4824.168996
453.235351,120,4825.016436
438.480589,124,4825.869215
427.782699,135,4826.877694
438.648645,126,4827.793741
447.69245,123,4828.705959
451.439644,122,4829.627855
427.946979,121,4830.534727
457.332477,127,4831.424782
432.103752,115,4832.262158
428.883331,135,4833.295846
462.688457,128,4834.286971
433.238317,115,4835.195788
423.034558,116,4836.050354
464.45557,120,4836.917764
442.490945,118,4837.841036
439.623664,122,4865.554174
447.179168,113,4866.382489
437.580365,129,4867.352748
451.790027,124,4868.300387
447.91287,114,4869.124292
420.499572,116,4870.020097
361.276293,149,4871.251036
444.284844,128,4872.222114
432.751768,128,4873.205854
402.567054,121,4874.213507
437.355261,122,4875.215318
438.697472,122,4876.269754
448.711371,121,4877.198128
392.209355,120,4878.132815
452.431243,114,4878.978678
439.871702,126,4879.978726
448.466994,125,4881.014609
452.293954,126,4907.709475
451.342292,136,4908.733804
430.034712,112,4909.599722
343.166531,244,4911.477217
422.718461,119,4912.381438
414.887809,119,4913.281154
425.287328,124,4914.224407
352.159158,106,4915.071175
445.50288,129,4916.077119
332.564306,114,4916.950471
440.106143,123,4917.845137
434.538366,118,4918.748318
396.022585,132,4919.763355
431.334763,111,4920.594196
420.14044,120,4921.486399
359.839957,105,4922.260502
449.233171,114,4948.943646
481.013919,119,4949.714281
447.459706,124,4950.621818
430.079433,115,4951.479084
415.527222,113,4952.37077
410.158718,115,4953.597065
429.552094,117,4954.573225
324.867314,79,4955.109836
428.275491,121,4956.05284
447.66448,121,4957.036349
375.966757,142,4958.147601
450.278196,118,4959.073814
453.985077,122,4959.9751
450.376423,119,4961.116353
324.102634,141,4962.57534
450.380343,116,4963.481718
474.784495,119,4964.437245
450.860555,126,4992.980515
462.611963,123,4993.859514
456.753548,127,4994.838695
459.693943,114,4995.680287
441.159764,126,4996.654801
435.75164,123,4997.563231
333.285746,108,4998.389045
424.69286,113,4999.275048
448.386396,120,5000.234143
418.720087,124,5001.380335
383.780002,112,5002.569118
435.224951,113,5003.744343
428.087717,127,5004.737285
449.079283,126,5005.753744
441.791244,114,5006.614277
433.107201,118,5007.612677
379.954689,127,5008.585198
344.583126,109,5038.518914
447.627783,118,5039.438689
436.631333,116,5040.436086
374.669558,118,5041.644321
446.733348,123,5042.604953
448.788692,136,5043.66584
434.769362,116,5044.755468
362.090812,111,5045.766149
440.024332,126,5046.735575
448.332954,116,5047.707362
422.11718,114,5048.597677
312.951091,121,5049.550915
365.927799,91,5050.241564
428.745762,118,5051.14573
428.871762,119,5052.07078
450.797893,124,5053.064376
447.57634,126,5054.051005
444.817237,122,5055.064759
456.131501,130,5083.286371
459.528379,126,5084.282048
439.915918,120,5085.298566
460.865267,124,5086.391443
442.027858,126,5087.384043
436.868898,131,5088.491741
449.822489,125,5089.572273
449.051248,124,5090.879138
446.171077,126,5091.850513
437.995203,124,5092.875881
339.389109,89,5093.553162
449.079168,125,5094.890467
437.559241,120,5095.982312
440.621809,114,5096.84746
449.789844,122,5097.762353
444.217648,121,5098.661325
454.970441,121,5129.771619
442.498316,124,5131.372988
450.234668,119,5132.532035
453.907696,121,5133.490101
446.150212,115,5134.350373
466.21846,119,5135.268131
438.301816,122,5136.177855
453.514202,121,5137.198862
463.5776,120,5138.225761
450.085489,121,5139.380329
433.450463,125,5140.484337
437.480105,124,5142.007634
459.873441,124,5143.190135
452.880701,126,5144.18328
452.120625,125,5145.278214
451.054984,121,5146.342247
455.112346,121,5147.3391
441.093773,127,5178.747217
445.084488,115,5179.544201
445.78303,123,5180.456746
445.370432,116,5181.288882
426.01355,121,5182.207389
437.633614,124,5183.093251
437.454285,123,5184.058802
435.900516,122,5185.000278
435.687185,127,5185.949282
398.024625,112,5186.829625
450.957178,116,5187.684881
421.709223,119,5188.589752
433.248201,135,5189.585492
398.756831,119,5190.526587
439.463191,127,5191.482978
419.324297,118,5192.385678
394.850965,124,5193.411946
435.634824,119,5218.962665
446.631454,121,5221.222807
449.625837,125,5222.14234
449.400266,119,5223.075035
437.978416,132,5224.045675
451.099378,115,5224.904596
437.883829,120,5225.789979
440.829748,115,5226.653988
445.559922,120,5227.580334
431.187368,130,5228.55247
436.332008,113,5229.361237
433.930283,120,5230.283156
445.567977,123,5231.244916
449.038858,124,5232.191892
446.482885,116,5233.073476
454.11513,128,5234.019157
434.200253,124,5234.933271
